BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B0BWG,chr5&6633577,chr2&385409459,chr2&80718722,chr1&71917773,chr2&81627490,chr11&16658633,chr11&25903204,chr22&30507052,chr11&1323379,chr11&20395949,chr11&6668089,chrA1&235179853,chrX3&7607467,chr3&30182456,chr7&4113628,chr2&127672894,chr2&65388807
EOG090B0FHS,chr5&10227441,chr2&392981272,chr2&79350406,chr1&73274429,chr2&80281489,chr17&4289080,chr17&6008714,chr18&29588107,chr17&17077742,chr17&9580712,chr17&7153167,chrA1&232125216,chrX3&9188650,chr3&27829834,chr7&6460839,chr2&131128558,chr2&22193334
EOG090B058Y,chr5&14711197,chr2&409439599,chr2&77041864,chr1&75567230,chr2&77932040,chr2&21210143,chr20&22355596,chr9&21141359,chr20&4868193,chr20&13475097,chr20&10834736,chrA1&228139924,chrX3&11489673,chr3&24563599,chr7&9760447,chr2&136465120,chr2&70399251
EOG090B05CF,chr5&15925032,chr2&446530531,chr2&76688749,chr1&75996211,chr2&77541936,chr2&20029256,chr20&20685643,chr9&22803121,chr20&5941801,chr20&12216613,chr20&12166821,chrA1&227274154,chrX3&12057565,chr3&23745613,chr7&10635408,chr2&137293952,chr2&125249453
EOG090B07Z3,chr5&16446886,chr2&446035923,chr2&76580567,chr1&76102507,chr2&77413071,chr17&19559929,chr17&32367562,chr18&3948468,chr17&1691649,chr17&6444596,chr17&23847493,chrA1&226818411,chrX3&12253413,chr3&23382543,chr7&11029255,chr2&137491945,chr2&123135235
EOG090B012Y,chr5&31401432,chr2&465355674,chr2&70848874,chr1&82793109,chr2&59821854,chr2&17656862,chr20&16913083,chr9&26514079,chr20&1060999,chr20&19249902,chr20&15023243,chrA1&214676656,chrX3&17373720,chr3&14101221,chr7&20639273,chr2&169130230,chr2&73808962
EOG090B069P,chr5&34929820,chr1&756499524,chrZ&12773330,chrZ&89343682,chrZ&46656103,chr12&6890031,chr12&14505868,chr7&18817037,chr12&12320675,chr12&23139843,chr12&14742459,chrA1&212155380,chr3&76600307,chr3&12029853,chr7&22868081,chr6&111894435,scaffold_518_ctg1&1
EOG090B08TZ,chr5&41925310,chr1&742024701,chrZ&15373318,chrZ&86626371,chrZ&49303876,chr9&15893981,chr9&9061724,chr12&13071393,chr9&15236155,chr9&3187396,chr9&15753508,chrA1&206087204,chr3&89806912,chr3&7048261,chr7&27899642,chr6&106941893,chr3&105467999
EOG090B07MS,chr5&44808963,chr1&730589451,chrZ&16444158,chrZ&85761651,chrZ&50171061,chr9&19376143,chr9&3433291,chr12&28848059,chr9&19380782,chr9&10369449,chr9&20161012,chrA1&203950881,chr3&80467036,chr3&5217678,chr7&29759622,chr6&105509096,chr1&132004802
EOG090B0EKQ,chr5&54979332,chr1&725395856,chrZ&18709050,chrZ&83338394,chrZ&52564507,chr12&6592330,chr12&14959986,chr7&18352393,chr12&16509644,chr12&22629150,chr12&15053059,chrA1&198838213,chr1&3544633,chr3&1492721,chr7&34152806,chr6&101964182,chr1&127399824
EOG090B0BUP,chr5&56909646,chr1&721003569,chrZ&19456888,chrZ&82547571,chrZ&53399041,chr17&7518038,chr17&11214683,chr18&24429392,chr17&21110113,chr17&4148002,chr17&9531316,chrA1&125239477,chr10&11467688,chr3&672746,chr7&35607822,chr6&100379686,chr1&124759951
EOG090B06VJ,chr5&60873753,chr1&59408205,chrZ&20712480,chrZ&81037645,chrZ&54826503,chr9&15298130,chr9&9911252,chr12&13876837,chr9&14544715,chr9&2006475,chr9&16356228,chrA1&128815201,chr1&410933,chr3&36357916,chr7&38662778,chr6&97702169,chr1&122240716
EOG090B09YD,chr5&62389010,chr1&712318115,chrZ&54129832,chrZ&80481682,chrZ&55375914,chr9&11341916,chr9&15611503,chr12&19542785,chr9&10015526,chr9&17561414,chr9&11980011,chrA1&130080611,chr1&733692,chr3&37614801,chr7&39830330,chr6&96832116,chr1&121279390
EOG090B06HX,chr5&65625061,chr1&705942179,chrZ&52997373,chrZ&79330932,chrZ&56491763,chr12&3634873,chr12&3982336,chr7&13701295,chr12&18818847,chr12&7734800,chr12&17901268,chrA1&132957576,chr1&1753504,chr3&39757430,chr7&41949118,chr6&94554476,chr1&119377729
EOG090B06H1,chr5&69372209,chr1&681298626,chrZ&66667214,chrZ&30654166,chrZ&79003720,chr9&1555163,scaffold_26_ctg1&1321186,chr12&822344,chr9&27736418,chr9&41204352,Super_Scaffold_29_ctg1&1372942,chrA1&136214348,chr1&21477995,chr3&42710950,chr7&44823867,chr6&85550856,chr3&118701746
EOG090B075R,chr5&72220909,chr1&683366032,chrZ&47818166,chrZ&74605835,chrZ&65501913,chr9&16511604,chr9&8256534,chr12&12261556,chr9&15944110,chr9&4938441,chr9&15091200,chrA1&137195297,chr1&22069822,chr3&43530663,chr7&45588156,chr6&86203561,chr3&117923326
EOG090B04HW,chr5&73567345,chr1&686518272,chrZ&47216782,chrZ&75217622,chrZ&64932222,chr9&17878327,chr9&5862123,chr12&10234816,chr9&17614502,chr9&6481983,chr9&21576378,chrA1&138395885,chr1&22937590,chr3&44625187,chr7&46611925,chr6&87454226,chr3&116731068
EOG090B02T7,chr5&74721655,chr1&688765568,chrZ&46741569,chrZ&75688320,chrZ&64457360,chr12&4270092,chr12&4881733,chr7&14695530,chr12&19519012,chr12&30894490,chr12&17273657,chrA1&139424321,chr1&23884054,chr3&45633733,chr7&47598992,chr6&88189415,chr3&115738218
EOG090B05JE,chr5&77433135,chr1&693873836,chrZ&50453751,chrZ&76732294,chrZ&63399773,chr12&3031991,chr12&3038509,chr7&12699651,chr12&18137361,chr12&1734845,chr12&18471074,chrA1&141738932,chr1&25409346,chr3&47620351,chr7&49557767,chr6&90233122,chr3&113114259
EOG090B09Y0,chr5&79983684,chr1&699359995,chrZ&51593153,chrZ&77886487,chrZ&62076841,chr9&11403319,chr9&15483521,chr12&19461158,chr9&10125136,chr9&38630432,chr9&12045672,chrA1&144086978,chr1&27019044,chr3&49687846,chr7&51489233,chr6&92247453,chr3&111402828
EOG090B062J,chr5&80138617,chr1&699586711,chrZ&51651458,chrZ&77955392,chrZ&61986121,chr9&11417461,chr9&15464240,chr12&19432224,chr9&10144791,chr9&38666694,chr9&12062042,chrA1&144251535,chr1&27099237,chr3&49830612,chr7&51627507,chr6&92343106,chr3&111204105
EOG090B0BM9,chr5&90518819,chr1&662190268,chrZ&70813119,chrZ&26167954,chrZ&17365534,chr9&9328868,chr9&18218922,chr12&22222739,chr9&7860353,chr9&20469483,chr9&9900252,chrA1&153167159,chr1&14603593,chr3&57640479,chr7&59313439,chr6&78855464,chr3&7747289
EOG090B05QT,chr5&103531732,chr1&637939556,chrZ&28623543,chrZ&32644655,chrZ&20993887,chr9&23884712,scaffold_68_ctg1&307494,chr12&32128012,chr9&25551669,chr9&42489687,chr9&24164545,chrA1&164490809,chr10&12409814,chr3&67988603,chr7&69142362,chr6&70930744,chr3&16675979
EOG090B02BG,chr5&115126503,chr16&27875906,chrZ&25624535,chrZ&36859316,chrZ&32084900,chr9&14312371,chr9&11155156,chr12&15099033,chr9&13543121,chr9&699995,chr9&17259297,chrA1&93761559,chrX5&16734804,chr3&77295514,chr7&77979865,chr6&63909424,chr3&22144668
EOG090B07I8,chr5&115268878,chr1&617097986,chrZ&25569902,chrZ&36932943,chrZ&32010362,chr9&14291068,chr9&11206515,chr12&15152358,chr9&13511316,chr9&652066,chr9&17298813,chrA1&93913238,chrX5&16810542,chr3&77434873,chr7&78105439,chr6&63758842,chr3&22333116
EOG090B0GH1,chr5&116085053,chr1&615744016,chrZ&59238230,chrZ&41446928,chrZ&28971634,chr9&16995876,chr9&7566063,chr12&11588516,chr9&16489864,chr9&4138929,chr9&14585924,chrA1&94750248,chrX5&25529152,chr3&78206459,chr7&78741163,chr6&63157412,chr3&23501609
EOG090B0EGK,chr5&120674373,chr1&606690898,chrZ&57510376,chrZ&39671461,chrZ&27303045,chr9&16730373,chr9&7944786,chr12&11935039,chr9&16199162,chr9&4581138,chr9&14857538,chrA1&98994297,chrX5&29082867,chr3&82087613,chr7&82580357,chr6&60534911,chr3&26528046
EOG090B08WG,chr5&121961925,chr1&604583436,chrZ&57146128,chrZ&39206335,chrZ&26885443,chr11&17086749,chr11&26554151,chr22&29791879,chr11&917049,chr11&21421845,chr11&6259666,chrA1&100254599,chrX5&30198430,chr3&83020260,chr7&83663056,chr6&59571517,chr3&27944121
EOG090B01VR,chr5&122391135,chr1&603719510,chrZ&56947469,chrZ&38999802,chrZ&26683731,chr9&24197995,scaffold_68_ctg1&873903,chr12&31678240,chr9&25929752,chr9&41918702,chr9&24470858,chrA1&100610473,chrX5&30479751,chr3&83403960,chr7&84007745,chr6&59324320,chr3&28141258
EOG090B0AZ0,chr5&126600963,chr1&594862245,chrZ&22758639,chrZ&52935753,chrZ&75729048,chr23&2160819,chr23&20604113,chr17&176916,chr23&9618566,chr6&27059497,chr23&3220243,chrA1&104288530,chrX5&33112483,chr3&86908303,chr7&87345179,chr6&56727530,chr3&31467212
EOG090B089E,chr5&127523480,chr1&593785761,chrZ&23030228,chrZ&53216902,chrZ&76009767,chr22&20558979,scaffold_30_ctg1&346279,chr7&5824128,chr12&2594824,chr12&32049934,chr12&3447943,chrA1&105075901,scaffold_581_arrow_ctg1&28815,chr3&87657361,chr7&88038449,chr6&56165147,chr3&74393705
EOG090B015P,chr5&132557325,chr18&50360733,chr13&16488058,chr12&8766930,chr13&2120986,chr14&15883447,chr14&14296886,chr10&20475138,chr14&16947724,chr14&10758295,chr14&20040775,chrA1&109454027,chrX1&40488209,chr13&6742303,chr24&8872793,chr8&15396085,chr11&48736905
EOG090B0CFK,chr5&134738621,chr18&47663661,chr13&15188008,chr12&10211348,chr13&8924207,chr14&18235840,chr14&18246947,chr10&24121232,chr14&19022965,chr14&13486898,chr14&22450161,chrA1&111480871,chrX1&44661077,chr13&8521457,chr24&10553937,chr8&12266161,chr11&11247961
EOG090B0ANM,chr5&134887796,chr18&47537538,chr13&15142616,chr12&10259546,chr13&8969268,chr14&18288881,chr14&18309088,chr10&24200950,chr14&18756968,chr14&13454859,chr14&22470662,chrA1&111594893,chrX1&44766858,chr13&8614408,chr24&10638291,chr8&12168085,chr11&11447367
EOG090B03JC,chr5&136029056,chr18&46619427,chr13&14525771,chr12&10787175,chr13&9515479,chr9&28276980,chr10&1475709,chr2&9508464,fCotGob3_402arrow_ctg1&2153,chr10&40681008,chr10&2988826,chrA1&112616062,chrX1&46304819,chr13&9562083,chr24&11595060,chr8&11137689,chr11&12525904
EOG090B044K,chr5&138188978,chr18&57788853,chr13&17523192,chr12&7434665,chr13&2382314,chr14&8925859,chr14&21178305,chr10&13744055,chr14&8473812,chr14&3775494,chr14&11353693,chrA1&114630536,chrX2&3441592,chr13&11373303,chr24&13337715,chr8&442497,chr11&1167573
EOG090B05HX,chr5&138873010,chr18&15287564,chr13&680410,chr12&22561682,chr13&1211739,chr10&8091210,chr10&21681099,chr2&24796157,chr10&17025489,chr10&22766107,chr10&16586549,chrA1&115186768,chrX2&3133685,chr13&11893879,chr24&13815475,chr8&35106224,chr11&33800585
EOG090B056V,chr5&140639528,chr18&28259461,chr13&2067758,chr12&21153745,chr13&6237629,chr10&10900583,chr10&17386763,chr2&28891527,chr10&13799394,chr10&17833703,chr10&13600736,chrA1&116713687,chrX2&2092864,chr13&13379010,chr24&15180283,chr8&37866634,chr11&40167485
EOG090B0GLL,chr5&140700461,chr18&28445138,chr13&2016163,chr12&21197948,chr13&7089279,chr10&22054837,chr14&3756822,chr10&33291934,chr14&25264104,chr14&1000750,chr14&23926562,chrA1&116766245,chrX2&2039492,chr13&13429655,chr24&15226061,chr8&38027720,chr11&40398261
EOG090B0943,chr5&142314209,chr18&51048909,chr13&16748931,chr12&8476279,chr13&17434466,chr14&16291342,chr14&14999855,chr10&21218168,chr14&17463752,chr14&10295340,chr14&20470605,chrA1&118157854,chrX1&39632294,chr13&14658795,chr24&16444739,chr8&16104096,chr11&49562510
EOG090B00X9,chr5&150000673,chr18&34941993,chr13&11445197,chr12&12952830,chr13&11657883,chr10&10733464,chr10&17765455,chr2&28511928,chr10&13897342,chr10&18054479,chr10&13720895,chrA1&197230059,chrX1&34194558,chr13&20780135,chr24&22263678,chr8&7277221,chr11&1741022
EOG090B0BJV,chr5&150402240,chr18&35854631,chr13&11634670,chr12&13150273,chr13&11859861,chr10&10718912,chr10&17786342,chr2&28491546,chr10&13922891,chr10&18100114,chr10&13733263,chrA1&196906741,chrX1&33763933,chr13&21123730,chr24&22614470,chr8&6878809,chr11&39457220
EOG090B05B6,chr5&150711149,chr18&36321805,chr13&11719657,chr12&13239114,chr13&11946636,chr10&8224829,chr10&21470562,chr2&24984661,chr10&16851934,chr10&22536919,chr10&16443636,chrA1&196621735,chrX1&33443208,chr13&21350052,chr24&22849604,chr8&6621413,chr11&39869363
EOG090B0DE4,chr5&154941111,chr18&39549284,chr13&12846408,chr12&14451355,chr13&13131972,chr14&18941271,chr14&7274190,chr10&30255821,chr14&20696795,chr14&231259,chr14&23179456,chrA1&192991395,chrX1&30500818,chr13&24182896,chr24&25757759,chr8&4363873,chr11&40083228
EOG090B0DGF,chr5&157743751,chr18&41291291,chr13&10514862,chr12&15250269,chr13&13860841,chr10&7637620,chr10&22297520,chr2&24155697,chr10&17564035,chr10&23578730,chr10&17058445,chrA1&190622980,chrX1&28942885,chr13&26134872,chr24&27763230,chr8&3159945,chr11&57010760
EOG090B09ZQ,chr5&159258608,chr18&42344878,chr13&9815931,chr12&15983705,chr13&14548938,chr14&15363402,chr14&13317403,chr10&19605350,chr14&16291382,chr14&12778607,chr14&19475194,chrA1&189251965,chrX1&27867679,chr13&27323232,chr24&28974411,chr8&2215502,chr11&56669735
EOG090B05EM,chr5&160403285,chr18&28053791,chr13&6189237,chr12&19149527,chr13&2396021,chr10&9900359,chr10&18958719,chr2&27330060,chr10&14889255,chr10&19572184,chr10&14614738,chrA1&188318134,chrX1&27182770,chr13&28047420,chr24&29714900,chr8&23718741,chr11&32693963
EOG090B0AG9,chr5&163434834,chr1&349678377,chr13&4586894,chr12&20387487,chr13&3420333,chr10&9790624,chr10&19102795,chr2&27167555,chr10&15023862,chr10&19775934,chr10&14727966,chrA1&185575190,chrX1&25411637,chr13&29744886,chr11&10008029,chr8&25917141,chr11&5723081
EOG090B03UM,chr5&163460693,chr18&24685226,chr13&4602002,chr12&20394283,chr13&3431280,chr10&7157245,chr10&23035971,chr2&23484447,chr10&18125035,chr10&24485719,chr10&17592788,chrA1&185538729,chrX1&25378382,chr13&29763568,chr24&31608465,chr8&25936560,chr11&38284565
EOG090B08XI,chr5&163503395,chr18&24581841,chr13&4618980,chr12&20416318,chr13&3447286,chr10&23437392,chr14&90553,chr10&33639033,fCotGob3_339arrow_ctg1&16731,chr19&8938275,Contig124arrow_ctg1&343792,chrA1&185504585,chrX1&25345901,chr13&29796375,chr24&31645008,chr8&25975839,chr11&38267769
EOG090B0AD6,chr5&172885857,chr18&55022874,chr13&8214028,chr12&17641832,chr13&16079956,chr10&8738981,chr10&20782912,chr2&25689238,chr10&16259752,chr10&21554340,chr10&15847387,chrA1&176926890,chrX1&35126002,chr13&36208855,chr24&38644195,chr8&20725656,chr11&26548070
EOG090B0GG3,chr5&176384231,chr18&59802496,chr13&9593418,chr12&16220431,chr13&14787992,chr14&19465479,chr14&5490464,chr10&31277548,chr14&21288266,chr14&527485,chr14&23682075,chrA1&174428771,chrX2&3716936,chr13&37634678,chr24&6107608,chr8&1618649,chr11&23502610
EOG090B0C3R,chr5&177022739,chr18&58539072,chr13&9448690,chr12&16374515,chr13&14930125,chr14&10882573,chr14&4920225,chr10&24523532,chr15&13725033,chr14&11417358,chr14&13406797,chrA1&173769632,chrX2&4070430,chr13&3169269,chr24&5545723,chr8&1188921,chr11&37316031
EOG090B0A95,chr5&177332086,chr18&58110214,chr13&9259048,chr12&16572896,chr13&15120696,chr10&21781643,chr10&38202709,chr2&13859742,chr10&1734000,chr10&42538537,chr10&603347,chrA1&173510570,chrX2&4506220,chr13&3432980,chr24&5267527,chr8&644344,chr11&60534821
EOG090B0CGC,chr5&178922064,chr3&72652367,chr3&17649321,chr10&28209486,chr3&94772277,chr19&12919198,chr19&16418273,chr8&9744695,chr19&9950052,chr19&5941851,chr19&14813650,chrA3&65655251,chr9&60196833,chr6&28906617,chr13&38989127,chr3&189585046,chr8&34692313
EOG090B03RF,chr6&2765623,chr2&486057265,chr2&69223163,chr1&84449475,chr2&61427859,chr17&13128250,chr17&19158131,chr18&16563471,chr17&9876028,chr17&28042884,chr17&15264281,chrB2&25603602,chrX3&17434739,chr5&93940461,chr9&91036388,chr2&172037683,chr2&136193563
EOG090B0C14,chr6&7590258,chr2&494000481,chr2&79182530,chr1&73436909,chr2&80112099,chr16&1905747,chr16&6658581,chr11&28328221,chr16&1142047,chr16&8130195,chr16&25579132,chrB2&20805509,chrX2&20080874,chr5&89205731,chr9&86356912,chr2&131554014,chr4&17053812
EOG090B093Q,chr6&10689861,chr2&500203515,chr2&63461944,chr1&90209806,chr2&67031699,chr17&17451053,chr17&26172791,chr18&9907754,chr17&5052480,chr17&15414204,chr17&19701901,chrB2&17760083,chrX2&21877290,chr5&92540808,chr9&83373777,chr2&181373398,chr2&123286650
EOG090B0A4M,chr6&13305101,chr2&505027168,chr2&63593779,chr1&90062918,chr2&66898851,chr4&23409744,chr4&4527649,chr17&6560448,chr4&8655536,chr4&3192831,chr4&2345469,chrB2&15289198,chrX2&23443636,chr5&82706188,chr9&80977962,chr2&181121464,chr2&123666503
EOG090B0DJZ,chr6&13977120,chr2&506032167,chr2&61915528,chr1&91764770,chr2&68552604,chr17&19594090,chr17&32034471,chr18&4215165,chr17&1724170,chr17&6401895,chr17&23098168,chrB2&14714012,chrX2&23728732,chr5&82152925,chr9&80464008,chr2&183743101,chr2&119253041
EOG090B0202,chr6&18147953,chr2&512525828,chr2&61602162,chr1&92048618,chr2&68828191,chr11&5343682,chr11&8274252,chr22&7124659,chr11&16117512,chr11&292823,chr11&18113333,chrB2&11043267,chrX2&25557910,chr5&78403702,chr9&76874230,chr2&184270427,chr2&115332230
EOG090B07XA,chr6&24403089,chr2&524897107,chr2&57854941,chr1&94465917,chr2&71202105,chr16&14777444,chr16&18414759,chr11&8026263,chr16&14662532,chr16&23315653,chr16&2494064,chrB2&5289963,chrX2&27420711,chr14&29261824,chr22&31247062,chr2&188119473,chr2&111036567
EOG090B06E4,chr6&24494997,chr2&525166326,chr2&57891318,chr1&94508247,chr2&71238516,chr16&1184209,chr16&34858476,chr11&35849569,chr16&292662,chr16&2766126,chr16&25141109,chrB2&5193900,chrX2&27466575,chr14&29214305,chr22&31147911,chr2&188188075,chr2&111007333
EOG090B09WC,chr6&35452546,chr12&13786306,chr26&6233879,chr18&4585638,chr26&1571553,chr7&12121051,chr7&21030318,chr20&27917718,chr7&11392692,chr7&30685749,chr7&16790499,chrB2&34412091,chr7&66833877,chr4&108371594,chr3&5459663,chr4&137587364,chr24&10766546
EOG090B08AZ,chr6&39906357,chr3&18968060,chr3&15621788,chr10&26128987,chr3&106427841,chr12&16361884,chr22&22741214,chr19&14050691,chr22&15530341,chr22&927027,chr22&17818529,chrB2&38650552,chr19&16490295,chr4&113152778,chr3&9749461,chr3&164174963,chr5&8532963
EOG090B0FC8,chr6&41079090,chr12&1351524,chr26&5833556,chr18&2885488,chr26&2132855,chr7&11736929,chr7&21502547,chr20&27374939,chr7&11841653,chr7&31449140,chr7&16413458,chrB2&39701168,chr7&67089164,chr4&114232873,chr3&10803185,chr4&139472327,chr24&32215436
EOG090B0DTZ,chr6&41907072,chr12&2404714,chr26&5128299,chr18&2578073,chr26&2612713,chr5&13156494,chr5&18365613,chr5&20121097,chr5&17314284,chr5&18794055,chr5&28217237,chrB2&40439150,chr7&66134768,chr4&114949326,chr3&11615124,chr4&140420892,scaffold_1294_ctg1&6409
EOG090B0CD1,chr6&42050542,chr12&2215134,chr26&5075956,chr18&2531795,chr26&2561499,chr7&22290742,chr7&6914193,chr20&5901889,chr7&2355625,chr7&4606625,chr7&10340180,chrB2&40558793,chr7&66212003,chr4&115061980,chr3&11712280,chr4&140504992,chr24&36347392
EOG090B0I3L,chr6&42929571,chr3&381066,chr3&37447275,chr10&30306344,chr3&92740338,chr18&24608039,Super_Scaffold_8&2992652,chr3&36422475,fCotGob3_17arrow_ctg1&10822,chr18&10105656,chr18&7417153,chrB2&41342535,chr19&13740167,chr4&115798489,chr3&12419612,chr3&222162351,chr12&7236628
EOG090B00E7,chr6&43322613,chr3&6497914,chr3&13072652,chr10&23547179,chr3&78849260,chr15&21618705,chr15&699735,chr13&30269047,fCotGob3_130arrow_ctg1&46681,chr15&210243,chr15&21840626,chrB2&41672680,chr19&13998023,chr4&116094233,chr3&12712609,chr3&159450124,chr5&3350678
EOG090B0AZ4,chr6&43517137,chr3&5638121,chr3&13201714,chr10&23672725,chr3&78993168,chr15&1560063,scaffold_55_ctg1&1710197,chr13&32009518,chr15&611460,chr15&36333865,chr15&2343042,chrB2&41830275,chr19&14115218,chr4&116279010,chr3&12851529,chr3&159671685,chr5&22883082
EOG090B0C0D,chr6&43635876,chr3&6568800,chr3&13258666,chr10&23730857,chr3&79050514,chr15&7404438,chr15&22111044,chr13&9790731,chr15&9807785,chr15&20505464,chr15&9831814,chrB2&41937963,chr19&14201779,chr4&116387211,chr3&12942805,chr3&159759173,chr5&22119318
EOG090B0GDC,chr6&44113843,chr3&8912461,chr3&13800379,chr10&24276883,chr3&81532987,chr15&7464803,chr15&22020449,chr13&9893556,chr15&9892316,chr15&20385827,chr15&9897703,chrB2&42409013,chr19&14737396,chr4&116827658,chr3&13368428,chr3&160536927,chr5&13327705
EOG090B06T6,chr6&46704560,chr11&90120277,chr3&109283286,chr6&57171082,chr4&33831154,chr24&4309624,chr24&25395233,chr15&21501665,chr24&16546093,chr24&21175330,chr24&7245287,chrB2&44835333,chr9&36040295,chr4&119111097,chr3&15618108,chr3&24242780,chr27&8280382
EOG090B02EG,chr6&49431728,chr3&492126740,chr3&110400888,chr6&58281122,chr3&3152454,chr24&5932881,chr24&22889872,chr15&2239793,chr24&14373599,chr24&13646652,chr24&9035807,chrB2&47382694,chr9&37660225,chr4&120024001,chr3&17738057,chr3&22311420,chr5&60501161
EOG090B0JXI,chr6&52671591,chr3&416985410,chr3&92373658,chr6&38786258,chr3&22368814,chr15&9575318,chr15&18970109,chr13&12947127,chr15&12415566,chr15&16971657,chr15&13222613,chrC2&22791753,chrX1&11562440,chr4&124261603,chr3&20584888,chr3&54417469,chr5&17013187
EOG090B01HY,chr6&57115131,chr3&410493846,chr3&90739830,chr6&36969540,chr3&23952798,chr15&9270546,chr15&19468878,chr13&12452724,chr15&12053454,chr15&19170218,chr15&13537495,chrB2&54704886,chr1&74336583,chr4&128036412,chr3&24002636,chr3&57364151,chr5&95900302
EOG090B028T,chr6&63280021,chr3&405628969,chr3&89588223,chr6&35837950,chr3&25177766,chr1&2447389,chr1&4021952,chr6&35310257,fCotGob3_70arrow_ctg1&447691,chr1&9098634,chr1&762005,chrB2&57527312,chr1&76919737,chr4&130541488,chr3&27005897,chr3&59601960,chr5&97337366
EOG090B05RZ,chr6&73595077,chr3&386873385,chr3&76851641,chr6&31312547,chr3&29439619,chr15&16737753,chr15&8424272,chr13&22979881,chr15&20350311,chr15&1390600,chr15&19508305,chrB2&66952991,chr1&85045240,chr4&138777349,chr3&34801835,chr3&67718694,chr5&90550565
EOG090B04NG,chr6&83169234,chr3&370045276,chr3&80536614,chr6&27506651,chr3&32986237,chr24&8163214,chr24&19182933,chr15&5551802,chr24&11625081,chr24&17076853,chr24&11389124,chrB2&75244932,chr19&25585251,chr4&146366455,chr3&41798177,chr3&74344463,chr8&40438977
EOG090B0HFS,chr6&87085756,chr3&364087637,chr3&81970663,chr6&26038176,chr3&34428172,chr22&10060495,chr22&13654173,chr19&22498264,chr22&8608785,chr22&29577043,chr22&9053630,chrB2&78601430,chr19&27032580,chr4&149096597,chr3&44447818,chr3&76977914,chr8&40744152
EOG090B09JT,chr6&87473004,chr3&362562922,chr3&82124056,chr6&25901605,chr3&34565235,chr24&13724990,chr24&10518805,chr15&13849692,fCotGob3_65arrow_ctg1&3158,chr24&8814249,chr24&17066592,chrB2&78954847,chr19&27189640,chr4&149373452,chr3&44695884,chr3&77240372,chr5&28019852
