BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B03IE,chr4&177309954,chr1&101183709,chr4A&25819923,chr7&36992414,chr4&35441358,chr10&19116781,chr10&5123073,chr2&5918393,chr10&4405207,chr10&36070950,chr10&5254164,chrB1&8501201,,chr11&91155005,chr4&82890869,chr5&67742067,chr3&126391610
EOG090B09QC,chr4&177415508,,chr4A&25796449,chr7&36963006,chr4&35430232,chr10&19099453,chr10&5133785,chr2&5896876,,chr10&36045344,chr10&5265251,,chr12&5349109,chr11&91105471,chr4&82828501,chr5&67692008,
EOG090B0DSH,chr4&183483490,chr7&292629862,,chr5&72727626,,chr19&10922879,chr19&13680815,chr8&12366677,chr19&12105990,chr19&1748346,chr19&12842059,chrF2&30965718,chr16&29699210,chr3&159176857,chr6&29062597,,chr9&25147644
EOG090B0G4P,chr4&183641436,chr1&113272183,chr4A&23344995,chr7&34406971,chr4&32648535,chr18&29847350,scaffold_24_ctg1&2502185,chr3&728592,chr18&7735123,scaffold_332_arrow_ctg1&863976,chr18&1805371,chrB1&14363353,chr12&1932682,chr11&87264524,chr4&77899122,chr5&63475414,chr3&107091719
EOG090B013X,chr4&183663916,chr1&113320866,chr4A&23317394,chr7&34375171,chr4&32612670,chr10&2236779,chr10&31387887,chr2&898010,,,chr10&25997711,chrB1&14381768,chr12&1885842,chr11&87233207,chr4&77856724,chr5&63436750,chr3&107114383
EOG090B05M1,chr4&184091177,,chr4A&23115263,chr7&34170057,chr4&32424414,chr10&14359,,chr2&1743583,chr10&24996761,chr19&22019811,chr10&26927315,chrB1&14784276,chr12&1773586,chr11&86902391,chr4&77435854,chr5&63083814,chr3&107621896
EOG090B0J1Z,chr4&184559175,chr1&295881055,chr4A&41031529,chr7&54961955,chr4&47015695,chr10&18676415,chr10&5645599,chr2&5403426,chr10&4890058,chr10&35092076,chr10&5704824,chrB1&113867564,chr12&36638945,chr1&81662812,chr11&39947799,chr5&114755134,chr1&23551409
EOG090B061R,chr4&185402261,,chr4A&22663095,chr7&33724007,chr4&31992189,chr1&11082670,chr1&17709065,chr6&22800538,chr1&8002914,,chr1&8802550,chrB1&15950977,chr12&1210127,chr11&86212816,chr4&76595993,chr5&62237678,
EOG090B030P,chr4&186069809,chr1&118334896,chr4A&22373750,chr7&33403847,chr4&31698947,chr1&7303322,chr1&12030206,chr6&28208778,chr1&6327673,chr1&17132877,chr1&5121500,chrB1&16606146,chr12&961296,chr11&85762433,chr4&76062505,chr5&61567050,chr3&109254634
EOG090B0GWT,chr4&186153737,chr17&9565194,chr5&2901895,chr4&65796604,chr5&7900381,chr3&25785958,scaffold_48_ctg1&1393724,chr1&18654,chr3&1398531,chr3&2731600,chr3&18272762,chrD1&112069439,chr3&32834290,chr6&168187388,chr11&3476299,chr4&87534433,chr20&6475717
EOG090B0D5O,chr4&189941010,chr1&124755059,chr4A&20746342,chr7&31699448,chr4&30083730,chr1&7731872,chr1&12763716,chr6&27387790,,chr1&18124529,chr1&5547941,,chr12&619665,chr11&83429868,chr4&73192883,chr5&58606686,
EOG090B03P0,chr4&190041446,chr1&693139223,chrZ&50287111,chrZ&76597289,chrZ&63530957,chr5&8884689,chr5&11819885,chr5&26073322,chr5&10362196,chr5&25951671,chr5&23799576,chrA1&141335276,chr1&25184336,chr3&47264154,chr7&49199413,chr6&89968039,chr3&113540699
EOG090B04VN,chr5&191539,,chr2&59926476,chr1&96648738,,chr11&11328761,chr11&18023587,chr22&16282139,chr11&7135752,chr11&11822617,chr11&12105609,chrA1&239933895,chrX2&19545109,chr3&34624272,chr7&121386,chr2&114984635,chr2&142216593
EOG090B03CP,chr5&218356,,chr2&86723949,chr1&65750298,chr2&87741047,chr16&17883483,chr16&13697534,chr11&12436700,chr16&18481561,,chr16&5728437,chrA1&239890928,chrX2&19178923,chr3&34604116,chr7&135894,chr2&114894506,chr4&29780236
EOG090B06T9,chr5&892999,chr2&358319527,chr2&59694138,chr1&96400101,chr2&73160948,chr16&12396275,chr16&22226793,chr11&18325949,chr16&12194472,chr16&16259255,chr16&188435,chrA1&239489175,chrX3&2395070,chr3&34196669,chr7&484480,chr2&115974541,chr2&143415952
EOG090B01FM,chr5&1253728,chr2&358075474,chr2&86829657,chr1&65655826,chr2&87821160,chr11&15973666,chr11&24975585,chr22&23385536,chr11&1903268,chr11&19090110,chr11&7353151,chrA1&239243819,chrX3&2900862,chr3&33928562,chr7&723650,chr2&125461702,chr2&83749074
EOG090B00CX,chr5&5445297,chr2&383141887,chr2&60102982,chr1&144530246,chr2&73904131,chr16&16198839,chr16&16412119,chr11&9988814,chr16&16477505,chr16&21175647,chr16&4026642,chrA1&236027080,chrX3&7017108,chr3&30985657,chr7&3409880,chr2&126644625,chr2&65865529
EOG090B0H3V,chr5&6353221,chr2&384532990,chr2&80811289,chr1&71838019,chr2&81718155,chr11&16703360,chr11&25976954,chr22&30432426,chr11&1280869,chr11&20556551,chr11&6626979,chrA1&235336105,chrX3&7469377,chr3&30361992,chr7&3952564,chr2&127391085,chr2&65581244
EOG090B02AB,chr5&6587452,chr2&385141355,chr2&80733261,chr1&71900036,chr2&81638767,chr11&16665232,chr11&25909968,chr22&30491070,chr11&1313344,chr11&20421193,chr11&6658528,chrA1&235203193,chrX3&7596401,chr3&30203951,chr7&4088521,chr2&127622691,chr2&65413816
EOG090B0BWG,chr5&6633577,chr2&385409459,chr2&80718722,chr1&71917773,chr2&81627490,chr11&16658633,chr11&25903204,chr22&30507052,chr11&1323379,chr11&20395949,chr11&6668089,chrA1&235179853,chrX3&7607467,chr3&30182456,chr7&4113628,chr2&127672894,chr2&65388807
EOG090B02E6,chr5&7869134,chr2&388799857,chr2&80141718,chr1&72478654,chr2&81064841,chr2&25697564,,chr9&14969853,chr20&9575780,chr20&25933417,chr20&5850334,chrA1&234067187,chrX3&8225061,chr3&29299782,chr7&4962986,chr2&129247094,chr2&21587261
EOG090B0FHS,chr5&10227441,chr2&392981272,chr2&79350406,chr1&73274429,chr2&80281489,chr17&4289080,chr17&6008714,chr18&29588107,chr17&17077742,chr17&9580712,chr17&7153167,chrA1&232125216,chrX3&9188650,chr3&27829834,chr7&6460839,chr2&131128558,chr2&22193334
EOG090B034C,chr5&14651938,chr3&579626037,chr3&58802223,chr6&3578458,chr3&55129138,chr24&8851815,chr24&18040623,chr15&6646309,chr24&10688912,chr24&18949884,chr24&12132153,chrX&44351132,chr2&90527866,,,,chr5&31479037
EOG090B058Y,chr5&14711197,chr2&409439599,chr2&77041864,chr1&75567230,chr2&77932040,chr2&21210143,chr20&22355596,chr9&21141359,chr20&4868193,chr20&13475097,chr20&10834736,chrA1&228139924,chrX3&11489673,chr3&24563599,chr7&9760447,chr2&136465120,chr2&70399251
EOG090B05CF,chr5&15925032,chr2&446530531,chr2&76688749,chr1&75996211,chr2&77541936,chr2&20029256,chr20&20685643,chr9&22803121,chr20&5941801,chr20&12216613,chr20&12166821,chrA1&227274154,chrX3&12057565,chr3&23745613,chr7&10635408,chr2&137293952,chr2&125249453
EOG090B07Z3,chr5&16446886,chr2&446035923,chr2&76580567,chr1&76102507,chr2&77413071,chr17&19559929,chr17&32367562,chr18&3948468,chr17&1691649,chr17&6444596,chr17&23847493,chrA1&226818411,chrX3&12253413,chr3&23382543,chr7&11029255,chr2&137491945,chr2&123135235
EOG090B07XK,chr5&16474741,chr2&445953550,chr2&76559331,chr1&76128031,chr2&77387726,chr17&19578748,chr17&31999729,chr18&4223983,chr17&1705182,,chr17&23101805,chrA1&226789662,chrX3&12288612,chr3&23357792,chr7&11064062,chr2&137551870,chr2&123089040
EOG090B09KP,chr5&24170389,chr7&78094842,chr11&5098009,,chr11&11366610,chr3&20439961,chr3&28663986,chr1&29646792,chr3&28083049,chr3&15285043,chr3&21705763,chrE2&30705163,chr11&5964775,chr12&51071899,chr15&7216570,chr12&14250817,chr17&43486603
EOG090B012Y,chr5&31401432,chr2&465355674,chr2&70848874,chr1&82793109,chr2&59821854,chr2&17656862,chr20&16913083,chr9&26514079,chr20&1060999,chr20&19249902,chr20&15023243,chrA1&214676656,chrX3&17373720,chr3&14101221,chr7&20639273,chr2&169130230,chr2&73808962
EOG090B06S7,chr5&31527559,chr2&465240420,chr2&70830869,chr1&82859167,chr2&59893612,chr17&1555794,chr17&2855014,chr18&30919006,chr17&23766940,,chr17&2907820,chrA1&214658244,chrX3&17418604,chr3&14081155,chr7&20750615,chr2&169243999,chr2&73790304
EOG090B050H,chr5&32711777,chr1&759306240,chrZ&12244160,chrZ&89822701,chrZ&46170169,chr9&1264405,scaffold_26_ctg1&1871589,chr12&297498,chr9&28124847,,Super_Scaffold_29_ctg1&720099,chrA1&213703219,chr3&75627222,chr3&13236587,chr7&21526974,chr6&112857097,chr1&138235334
EOG090B07EB,chr5&33989093,chr1&757760178,chrZ&12572174,chrZ&89560765,chrZ&46448075,chr12&6339525,chr12&8093801,LS419878.1&47590,,chr12&27106698,chr12&15288107,chrA1&212638749,chr3&76210698,chr3&12418276,chr7&22445826,chr6&112314828,chr1&149971084
EOG090B02GB,chr5&34775971,chr1&756900511,chrZ&12740921,chrZ&89383839,chrZ&46596144,,,,,,,chrA1&212275143,chr3&76471021,chr3&12117831,chr7&22725196,chr6&111981817,
EOG090B0AGD,chr5&34908765,chr1&756565191,,chrZ&89366433,chrZ&46645161,chr12&6900543,chr12&14491126,chr7&18842190,chr12&12332305,chr12&23154815,chr12&14735673,chrA1&212198939,chr3&76574597,chr3&12065189,chr7&22850553,chr6&111845301,chr17&1900369
EOG090B069P,chr5&34929820,chr1&756499524,chrZ&12773330,chrZ&89343682,chrZ&46656103,chr12&6890031,chr12&14505868,chr7&18817037,chr12&12320675,chr12&23139843,chr12&14742459,chrA1&212155380,chr3&76600307,chr3&12029853,chr7&22868081,chr6&111894435,scaffold_518_ctg1&1
EOG090B0AA6,chr5&36188220,chr1&753577111,chrZ&13156255,chrZ&88924130,chrZ&47067898,chr22&20154627,scaffold_30_ctg1&1573564,chr7&6377206,,chr12&3013612,chr12&2011680,chrA1&210985125,chr3&77612747,chr3&11216342,chr7&23686054,chr6&110989415,chr3&86701708
EOG090B023A,chr5&37209367,chr5&349970329,chr1&124388748,chr2&47279640,chr1&97419569,chr21&11313975,chr21&19906166,chr16&17617627,chr21&16426084,chr21&15278076,chr21&15815020,,chr15&22812384,chr2&171531056,chrX&116425765,chr1&136160129,chr14&51359929
EOG090B00KL,chr5&37274579,,chrZ&13675687,chrZ&88394778,chrZ&47582056,chr12&9155355,chr12&11277190,chr7&22234055,chr12&14952647,chr12&22339609,chr12&12465954,chrA1&209957468,chr3&93641782,chr3&10402235,chr7&24489504,chr6&109906377,chr3&130728077
EOG090B0C83,chr5&40716145,chr1&744519953,chrZ&14942845,chrZ&87056242,chrZ&48858137,,chr12&6084140,chr7&16067973,chr12&20612745,chr12&29169949,chr12&16418528,chrA1&207067129,chr3&90616799,chr3&7955352,chr7&27078948,chr6&107704595,chr3&105195664
EOG090B08TZ,chr5&41925310,chr1&742024701,chrZ&15373318,chrZ&86626371,chrZ&49303876,chr9&15893981,chr9&9061724,chr12&13071393,chr9&15236155,chr9&3187396,chr9&15753508,chrA1&206087204,chr3&89806912,chr3&7048261,chr7&27899642,chr6&106941893,chr3&105467999
EOG090B05LI,chr5&43291131,,chrZ&15953049,chrZ&86249004,chrZ&49674708,chr22&20796471,scaffold_30_ctg1&1113837,chr7&8450913,chr12&2045663,chr12&2899787,chr12&1711934,chrA1&205060657,chr3&103507951,chr3&6179028,chr7&28712901,,chr3&103880067
EOG090B07MS,chr5&44808963,chr1&730589451,chrZ&16444158,chrZ&85761651,chrZ&50171061,chr9&19376143,chr9&3433291,chr12&28848059,chr9&19380782,chr9&10369449,chr9&20161012,chrA1&203950881,chr3&80467036,chr3&5217678,chr7&29759622,chr6&105509096,chr1&132004802
EOG090B0EKQ,chr5&54979332,chr1&725395856,chrZ&18709050,chrZ&83338394,chrZ&52564507,chr12&6592330,chr12&14959986,chr7&18352393,chr12&16509644,chr12&22629150,chr12&15053059,chrA1&198838213,chr1&3544633,chr3&1492721,chr7&34152806,chr6&101964182,chr1&127399824
EOG090B0BUP,chr5&56909646,chr1&721003569,chrZ&19456888,chrZ&82547571,chrZ&53399041,chr17&7518038,chr17&11214683,chr18&24429392,chr17&21110113,chr17&4148002,chr17&9531316,chrA1&125239477,chr10&11467688,chr3&672746,chr7&35607822,chr6&100379686,chr1&124759951
EOG090B05ZO,chr5&60597753,chr10&98409234,chrZ&20627355,chrZ&81131660,chrZ&54738435,chr16&18638247,chr16&12697837,,chr16&19416181,chr16&27766173,chr16&6510626,,chr1&330017,chr3&36169437,chr7&38502153,chr6&97910876,chr1&122359022
EOG090B06VJ,chr5&60873753,chr1&59408205,chrZ&20712480,chrZ&81037645,chrZ&54826503,chr9&15298130,chr9&9911252,chr12&13876837,chr9&14544715,chr9&2006475,chr9&16356228,chrA1&128815201,chr1&410933,chr3&36357916,chr7&38662778,chr6&97702169,chr1&122240716
EOG090B09YD,chr5&62389010,chr1&712318115,chrZ&54129832,chrZ&80481682,chrZ&55375914,chr9&11341916,chr9&15611503,chr12&19542785,chr9&10015526,chr9&17561414,chr9&11980011,chrA1&130080611,chr1&733692,chr3&37614801,chr7&39830330,chr6&96832116,chr1&121279390
EOG090B03LF,chr5&65563311,,chrZ&53049682,chrZ&79381607,chrZ&56454157,chr12&2767650,chr12&2445990,chr7&12203103,chr12&17872220,chr12&1288921,chr12&18731162,chrA1&132890073,,chr3&39694485,chr7&41896025,chr6&94648809,chr1&119508411
EOG090B06HX,chr5&65625061,chr1&705942179,chrZ&52997373,chrZ&79330932,chrZ&56491763,chr12&3634873,chr12&3982336,chr7&13701295,chr12&18818847,chr12&7734800,chr12&17901268,chrA1&132957576,chr1&1753504,chr3&39757430,chr7&41949118,chr6&94554476,chr1&119377729
EOG090B00NB,chr5&65992719,,chrZ&52789546,chrZ&79093082,chrZ&56669828,chr12&3582589,chr12&3911594,chr7&13626004,,chr12&7874129,chr12&17923870,chrA1&133278048,chr1&2026815,chr3&40026052,chr7&42227245,chr6&94212943,chr3&109477332
EOG090B0G9A,chr5&66144377,chr1&704626976,chrZ&52742002,,chrZ&56741980,chr12&3568339,chr12&3897274,chr7&13609617,chr12&18748307,,chr12&17957096,chrA1&133405686,chr1&2107780,chr3&40119583,chr7&42314708,chr6&94139812,chr3&109642213
EOG090B03AE,chr5&69094256,,chrZ&51745440,chrZ&78036391,chrZ&12804177,chr22&17433344,chr12&22186238,chr7&33321715,chr12&4559357,chr12&4969416,chr12&5348561,chrA1&135991636,chr1&27228744,chr3&42533502,chr7&44687169,,chr3&110935957
EOG090B06H1,chr5&69372209,chr1&681298626,chrZ&66667214,chrZ&30654166,chrZ&79003720,chr9&1555163,scaffold_26_ctg1&1321186,chr12&822344,chr9&27736418,chr9&41204352,Super_Scaffold_29_ctg1&1372942,chrA1&136214348,chr1&21477995,chr3&42710950,chr7&44823867,chr6&85550856,chr3&118701746
EOG090B0097,chr5&72181229,chr1&683217671,chrZ&47862245,,,chr12&5210100,chr12&6161049,chr7&16175742,chr12&20664855,chr12&29106876,chr12&16366536,chrA1&137143834,chr1&22030564,chr3&43495415,chr7&45549129,chr6&86158960,chr3&117985844
EOG090B075R,chr5&72220909,chr1&683366032,chrZ&47818166,chrZ&74605835,chrZ&65501913,chr9&16511604,chr9&8256534,chr12&12261556,chr9&15944110,chr9&4938441,chr9&15091200,chrA1&137195297,chr1&22069822,chr3&43530663,chr7&45588156,chr6&86203561,chr3&117923326
EOG090B08ZA,chr5&72320383,chr1&683607006,chrZ&47786225,chrZ&74656220,chrZ&65461081,chr12&5230507,chr12&6182780,chr7&16191995,,chr12&29094108,chr12&16361873,chrA1&137278061,chr1&22137149,chr3&43607993,chr7&45660906,chr6&86264489,chr3&117839510
EOG090B04HW,chr5&73567345,chr1&686518272,chrZ&47216782,chrZ&75217622,chrZ&64932222,chr9&17878327,chr9&5862123,chr12&10234816,chr9&17614502,chr9&6481983,chr9&21576378,chrA1&138395885,chr1&22937590,chr3&44625187,chr7&46611925,chr6&87454226,chr3&116731068
EOG090B02T7,chr5&74721655,chr1&688765568,chrZ&46741569,chrZ&75688320,chrZ&64457360,chr12&4270092,chr12&4881733,chr7&14695530,chr12&19519012,chr12&30894490,chr12&17273657,chrA1&139424321,chr1&23884054,chr3&45633733,chr7&47598992,chr6&88189415,chr3&115738218
EOG090B01VH,chr5&75547023,chr1&690597222,chrZ&49714279,chrZ&76025497,chrZ&64129523,chr9&11223191,chr9&15778365,chr12&19750492,,chr9&17707142,chr9&11878843,chrA1&140110135,chr1&24385664,chr3&46209353,chr7&48175664,chr6&88801017,chr3&115035743
EOG090B058J,chr5&75675923,,chrZ&49781776,chrZ&76085729,chrZ&64072548,chr9&11203433,,,chr9&9880720,chr9&17733472,chr9&11870983,,chr1&24497157,chr3&46334086,,chr6&88891868,chr3&114920497
EOG090B045C,chr5&75901397,,chr2&47791253,chr1&151113033,chr2&54945885,chr17&23390521,chr17&2480469,chr18&2224,fCotGob3_242arrow_ctg1&89935,chr17&24005191,chr17&24910005,chrA2&74810230,chr8&35718231,,chr20&52248167,chr11&75833425,chr4&95106165
EOG090B04VM,chr5&77282521,chr1&594944201,chrZ&55173394,chrZ&37067520,chrZ&31722085,chr4&13907998,chr4&18892045,chr23&145131,chr4&19952462,chr4&17489526,chr4&27403121,chrA1&104243959,,,chr7&87301180,chr6&56758319,
EOG090B05JE,chr5&77433135,chr1&693873836,chrZ&50453751,chrZ&76732294,chrZ&63399773,chr12&3031991,chr12&3038509,chr7&12699651,chr12&18137361,chr12&1734845,chr12&18471074,chrA1&141738932,chr1&25409346,chr3&47620351,chr7&49557767,chr6&90233122,chr3&113114259
EOG090B09Y0,chr5&79983684,chr1&699359995,chrZ&51593153,chrZ&77886487,chrZ&62076841,chr9&11403319,chr9&15483521,chr12&19461158,chr9&10125136,chr9&38630432,chr9&12045672,chrA1&144086978,chr1&27019044,chr3&49687846,chr7&51489233,chr6&92247453,chr3&111402828
EOG090B062J,chr5&80138617,chr1&699586711,chrZ&51651458,chrZ&77955392,chrZ&61986121,chr9&11417461,chr9&15464240,chr12&19432224,chr9&10144791,chr9&38666694,chr9&12062042,chrA1&144251535,chr1&27099237,chr3&49830612,chr7&51627507,chr6&92343106,chr3&111204105
EOG090B0CTL,chr5&82145894,,chrZ&67420194,chrZ&29830093,chrZ&78322610,chr17&3071262,scaffold_54_ctg1&1293870,chr18&35417242,chr17&22645547,chr17&24758115,chr17&1315377,chrA1&145900174,,chr3&51196837,,chr6&84216980,chr3&480484
EOG090B01BF,chr5&87313354,,,,,chr9&10658471,chr9&16570157,chr12&20545759,chr9&9235363,chr9&18624072,chr9&11256145,chrA1&150305743,chr1&16831849,chr3&54933110,chr7&56712302,chr6&80631679,
EOG090B0BM9,chr5&90518819,chr1&662190268,chrZ&70813119,chrZ&26167954,chrZ&17365534,chr9&9328868,chr9&18218922,chr12&22222739,chr9&7860353,chr9&20469483,chr9&9900252,chrA1&153167159,chr1&14603593,chr3&57640479,chr7&59313439,chr6&78855464,chr3&7747289
EOG090B05VF,chr5&95555279,chr1&651326886,,chrZ&23808496,chrZ&15235503,chr9&9461234,chr9&18059299,chr12&22024334,chr9&7992512,chr9&20281584,chr9&10037492,chrA1&157791506,chr1&11030290,chr3&61986246,chr7&63462761,chr6&75314284,chr3&11991116
EOG090B03EM,chr5&95731683,,,chrZ&23748643,chrZ&24982711,chr5&8227594,chr5&10517225,chr5&26905938,chr5&9575919,chr5&24435327,chr5&23116323,chrA1&157943915,chr1&10876111,chr3&62126105,chr7&63591521,chr6&75186478,chr3&12092128
EOG090B075N,chr5&98774071,chr1&645671718,,chrZ&22743233,chrZ&29522993,chr9&11530378,,chr12&19274295,chr9&10277622,chr9&39002499,chr9&12181728,chrA1&160490882,chr1&9209952,chr3&64447915,chr7&65823022,chr6&73437308,chr3&14025248
EOG090B01ZW,chr5&102866196,,chrZ&28798194,chrZ&32406142,chrZ&20788815,chr22&20098567,scaffold_30_ctg1&719890,chr7&8141818,chr12&350579,chr12&12125409,chr12&1914031,chrA1&163913084,chr10&12180587,chr3&67416853,chr7&68593590,chr6&71238157,chr3&16221446
EOG090B0D7I,chr5&103275920,chr1&638420994,chrW&25320448,chrZ&32549911,chrZ&20935143,,,chr7&10623245,,,,chrA1&164216530,chr10&12347560,chr3&67759342,chr7&68895447,chr6&71070242,chr3&16486307
EOG090B05QT,chr5&103531732,chr1&637939556,chrZ&28623543,chrZ&32644655,chrZ&20993887,chr9&23884712,scaffold_68_ctg1&307494,chr12&32128012,chr9&25551669,chr9&42489687,chr9&24164545,chrA1&164490809,chr10&12409814,chr3&67988603,chr7&69142362,chr6&70930744,chr3&16675979
EOG090B06S5,chr5&110739120,chr1&625117913,chrZ&27065210,chrZ&35494118,chrZ&23732320,chr12&228483,chr12&25906262,chr7&37439813,,chr12&5883789,chr12&20898672,chrA1&170947920,chrX3&26709282,chr3&73919510,chr7&74757221,chr6&66624497,chr3&19878867
EOG090B01X3,chr5&111092457,chr1&624826839,chrZ&27026079,chrZ&35555972,chrZ&23786921,chr12&214290,chr12&26033193,chr7&37637341,,chr12&5891228,chr12&20902709,chrA1&171194475,chrX3&26519059,chr3&74212906,chr7&75020146,chr6&66436040,chr3&20077304
EOG090B006Z,chr5&112798954,chr1&621520807,chrZ&26363765,chrZ&36213723,chrZ&24433574,chr12&48614,scaffold_71_ctg1&558944,chr7&43430571,,chr12&3868430,chr12&20992763,chrA1&172639733,chrX3&25325517,chr3&75587603,chr7&76298057,chr6&65242193,chr3&20847001
EOG090B06ST,chr5&112976934,chr1&621161453,chrZ&26318170,chrZ&36297174,chrZ&24515873,chr22&20873078,,chr7&8506425,chr12&2085303,chr12&2755206,chr12&1673570,chrA1&172787118,chrX5&15498280,chr3&75724649,chr7&76417151,chr6&65126994,chr3&20936031
EOG090B02BG,chr5&115126503,chr16&27875906,chrZ&25624535,chrZ&36859316,chrZ&32084900,chr9&14312371,chr9&11155156,chr12&15099033,chr9&13543121,chr9&699995,chr9&17259297,chrA1&93761559,chrX5&16734804,chr3&77295514,chr7&77979865,chr6&63909424,chr3&22144668
EOG090B07I8,chr5&115268878,chr1&617097986,chrZ&25569902,chrZ&36932943,chrZ&32010362,chr9&14291068,chr9&11206515,chr12&15152358,chr9&13511316,chr9&652066,chr9&17298813,chrA1&93913238,chrX5&16810542,chr3&77434873,chr7&78105439,chr6&63758842,chr3&22333116
EOG090B0D5W,chr5&115805433,chr1&616481999,chrZ&59410045,chrZ&41610973,chrZ&29165432,chr9&17015068,chr9&7547057,chr12&11565449,chr9&16511189,chr9&4099137,chr9&14574894,chrA1&94435868,chrX5&25282465,chr3&77902134,chr7&78517871,chr6&63455271,
EOG090B0GH1,chr5&116085053,chr1&615744016,chrZ&59238230,chrZ&41446928,chrZ&28971634,chr9&16995876,chr9&7566063,chr12&11588516,chr9&16489864,chr9&4138929,chr9&14585924,chrA1&94750248,chrX5&25529152,chr3&78206459,chr7&78741163,chr6&63157412,chr3&23501609
EOG090B032V,chr5&119465518,,chrZ&57918263,chrZ&40088787,chrZ&27672417,chr9&16738072,chr9&7907152,chr12&11900919,chr9&16205756,chr9&4535542,chr9&14836172,chrA1&97909460,chrX5&28314671,chr3&81002929,chr7&81465651,,chr3&25739413
EOG090B0EGK,chr5&120674373,chr1&606690898,chrZ&57510376,chrZ&39671461,chrZ&27303045,chr9&16730373,chr9&7944786,chr12&11935039,chr9&16199162,chr9&4581138,chr9&14857538,chrA1&98994297,chrX5&29082867,chr3&82087613,chr7&82580357,chr6&60534911,chr3&26528046
EOG090B08WG,chr5&121961925,chr1&604583436,chrZ&57146128,chrZ&39206335,chrZ&26885443,chr11&17086749,chr11&26554151,chr22&29791879,chr11&917049,chr11&21421845,chr11&6259666,chrA1&100254599,chrX5&30198430,chr3&83020260,chr7&83663056,chr6&59571517,chr3&27944121
EOG090B01VR,chr5&122391135,chr1&603719510,chrZ&56947469,chrZ&38999802,chrZ&26683731,chr9&24197995,scaffold_68_ctg1&873903,chr12&31678240,chr9&25929752,chr9&41918702,chr9&24470858,chrA1&100610473,chrX5&30479751,chr3&83403960,chr7&84007745,chr6&59324320,chr3&28141258
EOG090B01X9,chr5&123346519,,chrZ&56510728,chrZ&38544747,chrZ&26258255,chr9&23978254,scaffold_68_ctg1&544334,chr12&31970999,chr9&25681785,,chr9&24251835,chrA1&101495149,chrX5&31213498,chr3&84233122,chr7&84808467,chr6&58637236,chr3&28942148
EOG090B0AZ0,chr5&126600963,chr1&594862245,chrZ&22758639,chrZ&52935753,chrZ&75729048,chr23&2160819,chr23&20604113,chr17&176916,chr23&9618566,chr6&27059497,chr23&3220243,chrA1&104288530,chrX5&33112483,chr3&86908303,chr7&87345179,chr6&56727530,chr3&31467212
