BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
321295at7742,chr9&10999502,chr9&12216220,chr17&2108984,chr5&24447970,chr2&119209130,chr15&40807815
59009at7742,chr9&11943531,chr9&13332473,chr17&50075170,chr5&25806302,chr2&120318034,chr15&42160754
194852at7742,chr9&12143107,chr9&13525932,chr13&33211463,chr5&24817388,chr2&119685782,chr15&41438948
339893at7742,chr9&12364449,chr9&13705322,chr17&12739607,chr5&25957610,chr2&120605217,chr15&42544083
388430at7742,chr9&12371598,chr9&13713145,chr17&31606860,chr5&25961559,chr2&120609453,chr15&42548873
46227at7742,chr9&12384300,chr9&13726595,chr20&28335468,chr5&24519488,chr2&119289040,chr15&40894769
107391at7742,chr9&13411361,chr9&14778774,chr17&37253847,chr5&26271724,chr2&120977308,chr15&43133863
26210at7742,chr9&14060623,chr9&15428648,chr17&31518942,chr5&25078510,chr2&119764295,chr15&41517542
176119at7742,chr9&14881534,chr9&16303878,chr17&51797701,chr5&28323830,chr12&80475769,chr14&69209471
330757at7742,chr9&15762218,chr9&17167327,chr17&48221570,chr5&28176477,chr12&80757378,chr14&69571499
388724at7742,chr9&19028124,chr9&20495505,chr13&36135464,chr5&27647930,chr12&81573830,chr14&70579892
366715at7742,chr9&23337450,chr9&24914319,chr20&51089862,chr5&29180700,chr12&78843469,chr14&67338621
235319at7742,chr9&23377970,chr9&24955386,chr13&33125387,chr5&29157869,chr12&78889180,chr14&67387329
356826at7742,chr9&23555863,chr9&25147644,chr13&33041398,chr5&29092115,chr12&79156475,chr4&183466334
207648at7742,chr9&23636778,chr9&25231053,chr20&28960390,chr5&29738800,chr2&118279229,chr15&39801132
111204at7742,chr9&29665722,chr9&31639744,chr17&28769531,chr5&34362892,chr12&51377585,chr14&30622339
146754at7742,chr9&29852104,chr9&31817797,chr17&28744027,chr5&34450763,chr12&51581212,chr14&30860840
327515at7742,chr9&31873506,chr9&33942302,chr13&43639959,chr5&50675415,chr12&111814240,chr14&103715842
288766at7742,chr9&31907267,chr9&33964116,chr20&20896925,chr5&50666880,chr12&111804444,chr14&103698798
350839at7742,chr9&32017033,chr9&34078588,chr13&15796031,chr5&50602522,chr12&111713293,chr14&103562963
271622at7742,chr9&32095998,chr9&34157632,chr13&15704750,chr5&50527685,chr12&111678632,chr14&103529979
17900at7742,chr9&32441254,chr9&34532809,chr17&31743171,chr5&34890975,chr12&52516248,chr14&32090670
205135at7742,chr9&32551435,chr28&33774431,chr15&24150829,chr19&6073672,chr11&77881124,chr17&29043226
45247at7742,chr9&32911733,chr9&34969649,chr17&9204247,chr5&35154637,chr12&53100070,chr14&32756048
36575at7742,chr9&34143476,chr9&36222797,chr17&10032652,chr5&36185629,chr12&54894305,chr14&34753508
160859at7742,chr9&34234738,chr9&36342943,chr17&10076182,chr5&36288243,chr12&55089202,chr14&34996710
281891at7742,chr9&34704432,chr9&36843086,chr17&10386925,chr5&37223160,chr12&57303418,chr14&37267030
293704at7742,chr9&35089165,chr9&37258740,chr17&38177145,chr5&36951470,chr12&56713813,chr14&36680658
278787at7742,chr9&35392721,chr9&37584755,chr17&38295894,chr5&36730365,chr12&56328695,chr14&36299083
166688at7742,chr9&36108509,chr9&38339872,chr17&13032272,chr5&37864102,chr12&59202408,chr14&39399516
319137at7742,chr9&36253465,chr9&38502691,chr17&13088888,chr5&37800120,chr12&58994798,chr14&39114306
368105at7742,chr9&39547223,chr9&42015256,chr6&13086685,chr5&54987713,chr12&72072795,chr14&59470627
194403at7742,chr9&41052758,chr9&43564785,chr17&44441254,chr5&55759177,chr14&49073526,chr14&57255462
98753at7742,chr9&41077797,chr9&43590088,chr17&44409580,chr5&55769447,chr14&48999010,chr14&57208609
95643at7742,chr9&41859391,chr9&44387451,chr17&43946338,chr5&56284886,chr14&47663787,chr14&55612049
206547at7742,chr9&42012583,chr9&44552074,chr17&10748691,chr5&56371803,chr14&47542837,chr14&55369619
46839at7742,chr9&42164439,chr9&44715835,chr17&15136208,chr5&56494469,chr14&47241612,chr14&54927236
274707at7742,chr9&42390461,chr9&44978630,chr20&9776635,chr5&56631843,chr14&46832276,chr14&54509960
381371at7742,chr9&43272629,chr9&45860294,chr17&15216051,chr5&58399236,chr14&45378339,chr14&52778311
192715at7742,chr9&43444591,chr9&46031073,chr17&14903113,chr5&58291084,chr14&45135708,chr14&52432304
331632at7742,chr9&43835584,chr9&46482197,chr17&14784379,chr5&58235253,chr3&88576407,chr14&51989640
122064at7742,chr9&47631663,chr9&50608696,chr17&595063,chr5&59000110,chr12&64935709,chr14&44922598
19307at7742,chr9&48448996,chr9&51463190,chr13&31473205,chr5&54809195,chr12&72448024,chr14&59919724
58913at7742,chr9&48610157,chr9&51627015,chr13&31523789,chr5&54775094,chr12&72541420,chr14&60107639
252200at7742,chr9&48636928,chr9&51662062,chr13&31536864,chr5&54753750,chr12&72650573,chr14&60144966
322275at7742,chr9&49097848,chr9&52124351,chr13&31648402,chr5&54473450,chr12&73123838,chr14&60779978
180447at7742,chr9&49166048,chr9&52214001,chr13&31682096,chr5&54446696,chr12&73280550,chr14&60975109
101858at7742,chr9&50740386,chr9&53817324,chr17&31697128,chr5&39363567,chr12&87109188,chr14&77277376
304251at7742,chr9&50852269,chr9&53939106,chr17&44769155,chr5&39306421,chr12&86983381,chr14&77133683
239469at7742,chr9&50854924,chr9&53941763,chr20&46523151,chr5&38335965,chr12&85219562,chr14&75002991
36236at7742,chr9&50869417,chr9&53959829,chr23&24584810,chr5&38341473,chr12&85235622,chr14&75017082
399669at7742,chr9&50913330,chr9&53997852,chr17&51934501,chr5&38537667,chr12&85816114,chr14&75651555
399496at7742,chr9&51342730,chr9&54719828,chr17&43013206,chr5&46646564,chr12&105686481,chr14&96365406
320126at7742,chr9&51475545,chr9&54853260,chr17&45136581,chr5&39405670,chr12&87153057,chr14&77328425
355988at7742,chr9&51529455,chr9&54913676,chr17&45105257,chr5&39387403,chr12&87147830,chr14&77321169
93727at7742,chr9&51946995,chr9&55480252,chr20&27711245,chr5&53077625,chr12&76357275,chr14&64521505
352153at7742,chr9&52418673,chr9&55968227,chr20&21304895,chr5&52395417,chr12&112934810,chr14&105173021
11472at7742,chr9&53251666,chr9&56921738,chr17&19423804,chr5&46016936,chr12&104691593,chr14&95090498
107188at7742,chr9&53407792,chr9&57123042,chr17&52613051,chr5&39095291,chr12&86702281,chr14&76789228
367008at7742,chr9&55329540,chr9&59153006,chr20&16439157,chr5&41034616,chr12&82495389,chr14&81180223
165972at7742,chr9&58016647,chr9&61802639,chr20&5381031,chr5&39567693,chr13&64490479,chr14&77718088
217728at7742,chr9&58052824,chr9&61841391,chr17&17764989,chr5&39552704,chr12&87428841,chr14&77673812
178398at7742,chr9&58490559,chr9&62280539,chr20&18354763,chr5&39430152,chr12&87239816,chr14&77427616
208238at7742,chr9&58736755,chr9&62506847,chr17&45010230,chr5&37907161,chr12&84362072,chr14&73950333
122495at7742,chr9&59054128,chr9&62803444,chr24&35911309,chr5&38064500,chr12&84603091,chr14&74286461
199227at7742,chr9&59108985,chr9&62875211,chr20&27750983,chr5&38087369,chr12&84648478,chr14&74356784
110839at7742,chr9&60517921,chr9&64431318,chr17&49486618,chr5&38218581,chr12&84920478,chr14&74663720
241207at7742,chr9&61193635,chr9&65292363,chr13&33141478,chr5&44626042,chr12&101649095,chr14&91783100
17781at7742,chr9&61421966,chr9&65519246,chr13&33175260,chr5&44728801,chr12&101837546,chr14&91969673
174474at7742,chr9&68407439,chr9&72798614,chr17&53296640,chr5&45613215,chr12&103408212,chr14&94051191
393010at7742,chr9&68610637,chr9&72990887,chr17&53320941,chr5&45549800,chr12&103299501,chr14&93928178
343527at7742,chr9&69439739,chr9&73864778,chr20&27020380,chr5&45083549,chr12&102555125,chr14&92923360
173114at7742,chr9&69542641,chr9&73955997,chr13&33191466,chr5&45035224,chr12&102472028,chr14&92797438
82295at7742,chr9&70223317,chr9&74672408,chr20&50052631,chr5&44777431,chr12&101981947,chr14&92130985
229681at7742,chr9&70411010,chr9&74870868,chr13&37470530,chr5&53456995,chr12&75632318,chr14&63598779
290897at7742,chr10&3696969,chr10&5605851,chr2&87340,chr8&4702575,chr1&166379403,chr1&166856327
322712at7742,chr10&5023025,chr10&6922337,chr22&16097373,chr8&12119488,chr3&115888463,chr1&100990408
316568at7742,chr10&5116275,chr10&7019020,chr2&7123699,chr8&12166978,chr3&116024041,chr1&100873942
270566at7742,chr10&5401578,chr10&7367725,chr22&16282893,chr8&12296197,chr3&116489237,chr1&100266376
239308at7742,chr10&5497350,chr10&7463209,chr22&16312255,chr8&12330070,chr3&116581412,chr1&100133169
57538at7742,chr10&6823228,chr10&8763825,chr2&13733043,chr8&2976439,chr1&139415159,chr1&197159359
3764at7742,chr10&6868920,chr10&8813829,chr22&23547005,chr8&2993641,chr1&139436731,chr1&197084324
203819at7742,chr10&8197155,chr10&10572177,chr22&24167091,chr8&3825331,chr1&143646128,chr1&193180294
139307at7742,chr10&8360581,chr10&10734354,chr2&11915723,chr8&3888650,chr1&143757742,chr1&193069055
278384at7742,chr10&8376601,chr10&10750896,chr22&24221015,chr8&3899654,chr1&143777401,chr1&193020343
369736at7742,chr10&9936003,chr10&12420149,chr8&21104970,chr8&5868054,chr1&167308864,chr1&165728023
10485at7742,chr10&10253265,chr10&12788049,chr20&15023260,chr8&5114656,chr1&162673402,chr1&171512089
434390at7742,chr10&10349794,chr10&12874222,chr20&14971072,chr8&5095512,chr1&162574351,chr1&171704506
355478at7742,chr10&10433360,chr10&12958149,chr20&14941272,chr8&5087597,chr2&94384502,chr20&3209552
99281at7742,chr10&10458050,chr10&12966623,chr20&14928164,chr8&5082577,chr1&162528723,chr1&171781968
307639at7742,chr10&10536865,chr10&13413828,chr2&10914171,chr8&25514990,chr4&107056027,chr1&54200244
202098at7742,chr10&10589493,chr10&13457645,chr2&10881345,chr8&25496702,chr4&107097708,chr1&54132968
403644at7742,chr10&10610192,chr10&13480490,chr2&10878528,chr8&25489580,chr4&107139611,chr1&54054333
236098at7742,chr10&10661438,chr10&13516499,chr2&26604970,chr8&25466632,chr4&107225658,chr1&53951922
405236at7742,chr10&10681068,chr10&13542680,chr5&43807073,chr8&25463099,chr4&107262482,chr1&53921651
337736at7742,chr10&10703302,chr10&13562029,chr2&26599672,chr8&25453069,chr4&107315812,chr1&53860064
307638at7742,chr10&11920956,chr10&14898490,chr22&17251545,chr8&6516358,chr1&156310788,chr1&179551173
249399at7742,chr10&12233169,chr10&15226777,chr8&16597956,chr8&6624875,chr1&156655693,chr1&179082129
131862at7742,chr10&12502574,chr10&15501132,chr20&34386878,chr8&11257143,chr1&151428877,chr1&185120019
77923at7742,chr10&12573076,chr10&15579201,chr20&34351721,chr8&11220223,chr1&151372527,chr1&185166183
366847at7742,chr10&13434926,chr10&16478954,chr8&19490184,chr8&7812165,chr1&153503373,chr1&182798618
42483at7742,chr10&14338094,chr10&17310631,chr2&36046267,chr8&7948738,chr1&152838201,chr1&183497340
205317at7742,chr10&14904914,chr10&17939995,chr2&20868286,chr8&10817139,chr1&150362821,chr1&186379786
236610at7742,chr10&15889240,chr10&18979984,chr20&34013049,chr8&5442545,chr1&163915732,chr1&169853713
111684at7742,chr10&15924647,chr10&19013556,chr20&33995274,chr8&5454920,chr1&163954145,chr1&169794999
122527at7742,chr10&15968905,chr10&19071654,chr6&32405538,chr8&27840177,chr4&98926505,chr1&62437245
161007at7742,chr10&16121905,chr35&3792904,chr6&32302092,chr8&27949725,chr4&99212636,chr1&62803787
202160at7742,chr10&16478700,chr10&19564024,chr6&32065414,chr8&28136988,chr4&99719152,chr1&63388764
144445at7742,chr10&16554088,chr10&19635296,chr6&32029622,chr8&28189447,chr4&99812285,chr1&63525573
49318at7742,chr10&17719378,chr10&20792232,chr6&31167039,chr8&28693539,chr4&101744898,chr1&65581867
209086at7742,chr10&19248155,chr10&22431936,chr22&16023261,chr8&7767646,chr1&160987543,chr1&173903889
264645at7742,chr10&21566626,chr10&24944034,chr11&6006138,chr28&3520796,chr8&71489039,chr19&17337612
102567at7742,chr10&21638170,chr10&24984974,chr2&34112986,chr8&5915574,chr1&161090427,chr1&173715172
269168at7742,chr10&21673090,chr10&25031791,chr2&34129450,chr8&5932383,chr1&161074751,chr1&173800448
170024at7742,chr10&21692389,chr10&25043625,chr2&34138732,chr8&5934400,chr1&161041716,chr1&173826415
227436at7742,chr10&21725259,chr10&25091123,chr20&15857670,chr8&6636479,chr1&156681411,chr1&179043848
162174at7742,chr10&29077094,chr10&32781466,chr23&41869349,chr8&24905422,chr4&108017733,chr1&53069856
166002at7742,chr10&29094892,chr10&32792834,chr2&5999622,chr8&24886728,chr4&108040955,chr1&52941596
171737at7742,chr10&30018307,chr10&33730597,chr20&9058701,chr8&26650347,chr4&103319041,chr1&58487005
94920at7742,chr10&30079138,chr10&33803985,chr20&9097378,chr8&26680432,chr4&94939351,chr1&58659997
135024at7742,chr10&32184956,chr10&36185651,chr22&15960542,chr8&22273447,chr4&115000998,chr1&47251136
396671at7742,chr10&35491275,chr10&39621655,chr2&9594015,chr8&24603406,chr4&108842276,chr1&52020933
82221at7742,chr10&35765751,chr10&39908119,chr6&33933816,chr8&24729034,chr4&108588687,chr1&52373181
325542at7742,chr10&35987702,chr10&40174201,chr20&16163240,chr8&24854529,chr4&108328185,chr1&52687720
384878at7742,chr10&36061968,chr10&40256057,chr2&32846787,chr8&21085672,chr4&117261977,chr1&44654559
322871at7742,chr10&36304676,chr10&40518012,chr2&13679624,chr8&19967544,chr4&118620932,chr1&43164443
223898at7742,chr10&38381446,chr10&42783812,chr6&33885882,chr8&21538482,chr15&42018983,chr1&45628256
181591at7742,chr10&39441295,chr10&43882981,chr8&18204346,chr8&21386333,chr4&116813269,chr1&45329306
204261at7742,chr10&39465600,chr10&43905176,chr2&27379913,chr8&21390470,chr4&116804435,chr1&45340253
359273at7742,chr10&39727207,chr10&44161812,chr20&1383929,chr8&21490197,chr4&116703457,chr1&45500333
233490at7742,chr10&39781544,chr10&44211197,chr8&18356752,chr8&20773056,chr4&117674735,chr1&44213449
139050at7742,chr10&41372065,chr10&45782203,chr2&33391630,chr8&20734479,chr4&117843106,chr1&43997545
402956at7742,chr10&41852635,chr10&46316006,chr2&33682343,chr8&20717939,chr4&117884615,chr1&43975041
237440at7742,chr10&42342776,chr10&46815346,chr2&27556206,chr8&21291002,chr4&116990287,chr1&45012266
195562at7742,chr10&42705725,chr10&47186333,chr2&34001083,chr8&21174552,chr4&117011797,chr1&44839058
423159at7742,chr10&43191757,chr10&47671423,chr22&16306987,chr8&28904300,chr4&102980253,chr1&66754552
193525at7742,chr10&43843535,chr10&48371508,chr7&41322836,chr8&20715619,chr4&117889552,chr1&43970176
5095at7742,chr10&43872756,chr10&48443442,chr20&7443224,chr8&25639131,chr4&106316472,chr1&55069045
178275at7742,chr10&44127296,chr10&48691940,chr20&7141821,chr8&25604620,chr4&106561167,chr1&54848631
162265at7742,chr10&44205414,chr10&48779379,chr6&30684813,chr8&25599268,chr4&106646285,chr1&54757734
242487at7742,chr10&44218068,chr10&48796412,chr6&30677644,chr8&25594370,chr4&106660645,chr1&54715948
269540at7742,chr10&44229373,chr10&48804154,chr18&2204328,chr10&8424236,chr9&73016152,chr15&55303992
156102at7742,chr10&44985886,chr10&49666531,chr2&17097315,chr8&19940870,chr9&65587810,chr15&64816298
342641at7742,chr10&47506214,chr10&52344996,chr6&2620174,chr8&20123872,chr4&118360033,chr1&43451238
346443at7742,chr10&47719183,chr10&52591402,chr6&2423043,chr8&20060589,chr4&118409381,chr1&43385042
106301at7742,chr10&47863217,chr10&52749615,chr6&33949519,chr8&20026204,chr4&118443429,chr1&43337465
302555at7742,chr10&51577092,chr10&56579098,chr8&15269510,chr8&14159862,chr3&122245986,chr1&93888990
220786at7742,chr10&52530756,chr10&57593303,chr2&10791583,chr8&14572950,chr5&107597788,chr1&92299074
92414at7742,chr10&52626331,chr10&57699103,chr6&24152826,chr8&14636254,chr5&107495961,chr1&92167048
257699at7742,chr10&53089365,chr10&58136102,chr2&10861663,chr8&14896056,chr5&106965018,chr1&91501741
21252at7742,chr10&53154062,chr10&58211726,chr2&22524073,chr8&14886990,chr5&106853959,chr1&91297562
75464at7742,chr10&54415876,chr10&59510768,chr6&25180559,chr8&15464741,chr5&105566475,chr1&89686474
278647at7742,chr10&54558757,chr10&59683336,chr2&22480693,chr8&15547333,chr3&142765272,chr1&88853213
222631at7742,chr10&56818351,chr10&62280460,chr2&9061324,chr8&19534843,chr3&152714135,chr1&77134787
115533at7742,chr10&57697111,chr10&63285282,chr11&7383470,chr8&18903441,chr3&151489988,chr1&78891154
305356at7742,chr10&59317938,chr10&65650877,chr11&8160958,chr8&17002842,chr3&146601018,chr1&84365421
298587at7742,chr10&59372052,chr10&65707580,chr11&16095072,chr8&16970085,chr3&146506534,chr1&84479282
22554at7742,chr10&61069855,chr10&68510810,chr23&45990882,chr8&16703952,chr3&145987999,chr1&85158750
149216at7742,chr10&61407644,chr6&17698090,chr15&3450599,chr1&172209789,chr3&52971075,chr13&39655628
75522at7742,chr10&61796765,chr10&69193611,chr17&43890736,chr8&30152808,chr3&153857443,chr1&75786272
238925at7742,chr10&61889363,chr10&69293203,chr2&26463776,chr8&30140061,chr3&153887604,chr1&75775003
192665at7742,chr10&62078315,chr10&69537643,chr24&28930293,chr8&11472574,chr3&113608355,chr1&103526071
102393at7742,chr11&654925,chr11&1137306,chr21&34879889,chr13&10774519,chr18&34625480,chr5&138179681
83333at7742,chr11&836243,chr11&1741022,chr14&3074553,chr13&14000097,chr18&61132140,chr5&150000673
108510at7742,chr11&3154753,chr11&4525395,chr21&35327453,chr13&5487041,chr11&35808482,chr5&168486499
290543at7742,chr11&5838360,chr11&7322968,chr21&43737225,chr13&17488983,chr11&54040967,chr5&132257735
361537at7742,chr11&9384082,chr11&11247961,chr21&45712334,chr13&16412570,chr13&55623091,chr5&134738621
329870at7742,chr11&9594711,chr11&11447367,chr21&45838209,chr13&16370818,chr13&55701779,chr5&134874464
418953at7742,chr11&10184997,chr11&12074290,chr14&24401984,chr13&16035653,chr13&56289792,chr5&135571853
103422at7742,chr11&10594061,chr11&12525904,chr14&26512013,chr13&15873397,chr13&56609659,chr5&136029056
348560at7742,chr11&13636431,chr30&1937022,chr14&6944214,chr13&15013273,chr18&34562723,chr5&138115681
207140at7742,chr11&19485416,chr11&21281661,chr14&51059352,chr13&10874511,chr13&55498648,chr5&177483644
353232at7742,chr11&20359549,chr14&12206960,chr10&32657695,chr33&3316629,chr15&101286999,chr12&52073651
283522at7742,chr11&20407417,chr14&12154142,chr10&33305978,chr1&110426199,chr16&97859356,chr21&41889124
201177at7742,chr11&21642746,chr11&23418031,chr14&50994639,chr13&11099599,chr13&54620014,chr5&176459747
383347at7742,chr11&21708382,chr11&23502610,chr21&36612686,chr13&11122350,chr13&54585281,chr5&176384231
234247at7742,chr11&21859216,chr11&23654600,chr14&25505486,chr13&11143984,chr13&54460074,chr5&175959969
33320at7742,chr11&23247392,chr11&25081295,chr14&38657523,chr13&8891783,chr18&62504702,chr5&148394777
131585at7742,chr11&23658626,chr11&25473324,chr14&24840920,chr13&9145313,chr18&61494840,chr5&149597740
82622at7742,chr11&23993836,chr11&25824604,chr14&24936475,chr13&9099977,chr18&61298683,chr5&149813609
293668at7742,chr11&24683741,chr11&26545063,chr14&15769076,chr13&9817792,chr17&26593043,chr5&172885857
149552at7742,chr11&30362034,chr11&32693963,chr14&46003995,chr13&8543076,chr11&43437361,chr5&160403285
373954at7742,chr11&30424656,chr11&32761447,chr14&46021418,chr13&8563134,chr11&43474357,chr5&160349168
130025at7742,chr11&30760586,chr11&33087891,chr21&30025031,chr13&8632094,chr11&43682093,chr5&160092382
391492at7742,chr11&30791750,chr11&33111816,chr21&30010054,chr13&8668387,chr11&43730474,chr5&160018172
311908at7742,chr11&34981802,chr11&37682706,chr14&26382073,chr13&10815875,chr13&55600143,chr5&177600211
232857at7742,chr11&35085033,chr11&37786084,chr14&49264184,chr13&10809515,chr11&51643621,chr5&178119617
241590at7742,chr11&35545418,chr11&38259854,chr21&32065553,chr13&7428619,chr11&40680024,chr5&163503395
337603at7742,chr11&35690153,chr11&38408546,chr14&34065035,chr13&12153838,chr11&46440580,chr5&157127522
189431at7742,chr11&35740315,chr11&38462878,chr10&26982297,KZ626835.1&1195343,chr19&6061227,chr11&65116442
252806at7742,chr11&36041096,chr11&38777552,chr14&16766122,chr13&14167568,chr11&50200790,chr5&179820937
144812at7742,chr11&36138566,chr11&38890228,chr14&16485341,chr13&14192311,chr11&50225643,chr5&179798045
