BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
295790at7742,chr7&69861536,chr7&73615662,chr9&22764298,chr7&35127954,chr2&52038176,chr2&151357667
6253at7742,chr7&69905082,chr7&73662933,chr9&22780215,chr7&35142273,chr2&52073150,chr2&151410424
370224at7742,chr7&70692110,chr7&74477563,chr9&38158692,chr7&26243476,chr1&118321893,
317712at7742,chr7&72823269,chr7&76595353,chr9&29035302,chr7&25295323,chr1&119910012,chr2&119662378
154520at7742,chr7&78113667,chr7&82491668,chr9&37341427,chr7&26448741,chr16&35770476,chr3&122740345
242951at7742,chr7&78273491,chr7&82660985,chr9&37367251,chr7&26491491,,chr3&122806892
183058at7742,chr7&78695456,chr7&83120463,chr9&37754842,chr7&26824526,chr16&35397458,chr3&123089099
13480at7742,chr7&79537484,chr7&84018303,chr9&7732705,chr7&22324208,chr1&74902135,chr2&219002937
270938at7742,chr7&79753257,chr7&84245796,chr6&7086091,chr7&22267127,,chr2&219130391
46737at7742,chr7&79859606,chr7&84744458,chr9&14112979,chr7&22427870,chr1&74678992,chr2&218738196
328913at7742,chr7&79964220,chr7&84865293,chr1&6162090,chr7&22254392,chr1&75136399,chr2&219172586
269302at7742,chr7&80525586,chr7&85818739,chr6&9226201,chr7&26300506,chr16&36831515,chr3&121770345
368156at7742,chr7&80683517,chr7&86021862,chr9&22929908,chr7&26247179,chr1&118300804,chr2&121740744
60672at7742,chr7&81335707,chr7&86758815,chr9&716149,chr7&22503699,chr1&74439391,chrX&133025479
225169at7742,chr7&82066771,chr7&87668705,chr6&59902491,chr7&22565740,chr1&74280234,chr2&218265016
360372at7742,chr7&82802661,chr7&90650190,chr1&6190020,chr7&22241867,chr1&75142863,chr2&219178404
111099at7742,chr7&82917380,chr7&90766141,chr9&52558480,chr7&23488456,chr1&72307547,chr2&216109278
62905at7742,chr8&125927,chr8&258376,chr13&4539040,chr3&43345896,chr17&8897769,chr6&165333025
277109at7742,chr8&2737655,chr8&2892552,chr17&49220251,chr3&50678678,chr17&3519552,chr6&155257836
24985at7742,chr8&4822417,,chr20&31003150,chr3&45873833,chr17&7739215,chr6&159197478
293643at7742,chr8&5723557,chr8&6169418,chr17&33296914,chr3&105433713,chr12&4082787,chr2&24947616
281807at7742,chr8&6201704,chr8&6741075,chr17&12658453,chr3&104287924,chr5&31494773,chr2&27623096
130161at7742,chr8&6454685,chr8&7091915,chr17&22565848,chr3&35824198,chr1&175882908,chr1&241850426
372023at7742,chr8&6512832,chr8&7161318,chr17&22577752,,chr17&74489716,chr2&32278156
102135at7742,chr8&6935216,,chr17&22845910,chr3&31482020,chr17&74717921,chr2&32628293
266219at7742,chr8&7090702,chr8&7784637,chr16&2562514,chr3&104478003,chr5&30955643,chr2&27131414
2461at7742,chr8&7719063,,chr1&53568296,chr3&2222750,chr11&23327858,chr2&61188102
372764at7742,chr8&7769636,,chr16&36100069,chr23&4166576,chr4&126047070,chr1&36455788
98098at7742,chr8&7808580,chr8&8462142,chr17&23918283,chr3&2136670,chr11&23588627,chr2&61050402
280159at7742,chr8&7903400,chr8&8552363,chr17&23926932,chr3&2124951,chr11&23649292,chr2&61017760
150306at7742,chr8&7931946,chr8&8565573,chr1&53717005,chr3&2090792,chr11&23667289,chr2&60942395
287042at7742,chr8&10316343,chr8&10992142,chr13&26753296,chr3&944980,chr11&26441113,chr2&58159765
82541at7742,chr8&11625953,chr8&12290498,,chr3&236728,chr11&29130860,chr2&55636237
312288at7742,chr8&11768497,chr8&12438068,,chr3&190171,chr11&29221884,chr2&55519802
132931at7742,chr8&12066204,chr8&12753802,chr6&6275611,chr3&77689,chr11&29520667,chr2&55236648
9484at7742,chr8&12522750,,,chr3&2698217,chr7&27357292,chr19&40472622
184701at7742,chr8&13040117,chr8&13703461,chr13&35751254,chr3&3030269,chr11&30931777,chr2&53787211
151961at7742,chr8&13098128,chr8&13761903,chr12&24061145,chr3&3055973,chr11&30996014,chr2&53670503
192313at7742,chr8&16388047,chr8&17212069,chr20&51833089,chr3&18158419,chr1&183390924,chr1&222558660
222975at7742,chr8&16855838,chr8&17673189,chr20&51917506,chr3&18424447,chr1&184036839,chr1&221702412
237258at7742,chr8&17631882,chr8&18472497,chr20&13883387,chr3&22263978,chr1&191821646,
229308at7742,chr8&17666679,chr8&18517007,chr20&13783228,chr3&22185192,chr1&191718508,chr1&211749899
64603at7742,chr8&17793030,chr8&18637836,chr20&13020673,chr3&22145964,chr1&191575858,chr1&211941824
212288at7742,chr8&17848636,chr8&18711172,chr20&13141447,chr3&22124268,chr1&191539243,chr1&212035891
267268at7742,chr8&18005860,chr8&18870932,chr17&45379489,chr3&22030538,chr1&191326041,chr1&212365215
416929at7742,chr8&18039603,chr8&18907123,chr17&45396065,chr3&22026983,chr1&191306913,chr1&212432944
409526at7742,chr8&18125961,chr8&18993210,chr20&37785051,chr3&21932239,chr1&191171482,chr1&212597230
106972at7742,chr8&18627110,chr8&19486723,chr20&3239451,chr3&21731483,chr1&190773593,
39501at7742,chr8&23341630,chr8&24348752,chr17&25590242,chr3&18887518,chr1&185287049,chr1&220094433
23872at7742,chr8&23402517,chr8&24418500,chr17&25611031,chr3&18846689,chr1&185220893,chr1&220151251
435000at7742,chr8&23688028,chr8&24707402,chr17&26608635,chr1&179930749,chr14&57826517,chr13&21176917
331131at7742,chr8&24097478,chr8&25095563,chr20&30937910,chr3&45740712,chr17&13008046,chr6&159662735
288361at7742,chr8&24134149,chr8&25131433,chr20&30931953,chr3&45709545,chr17&12967468,chr6&159726811
133326at7742,chr8&24199790,chr8&25197696,chr23&2421693,chr3&45691900,chr17&12916566,
346605at7742,chr8&24277033,chr8&25297778,chr17&22531090,chr3&37841545,chr13&12478183,chr1&236462367
341187at7742,chr8&24331944,chr8&25353566,chr11&11319187,chr30&518267,chr9&21002941,chr19&10252254
190480at7742,chr8&24474747,chr8&25489508,,chr3&33709517,chr17&74395617,chr2&32173907
85263at7742,chr8&24591462,chr8&25607505,chr20&3290452,chr3&33619710,chr17&78919881,chr2&37201764
281858at7742,chr8&24616564,chr8&25631986,chr20&3277735,chr3&33634880,chr17&78937165,chr2&37231706
279455at7742,chr8&24922291,,,chr20&13383258,chr2&168230635,chr20&50958843
26714at7742,chr8&25062204,chr8&26110076,chr12&47081783,chr3&37651044,chr13&12187005,chr1&236795704
8874at7742,chr8&25230542,chr8&26282551,chr12&9620245,chr3&37786577,chr13&12395772,chr1&236550902
130337at7742,chr8&26473947,chr8&27550457,chr17&19832793,chr3&36486795,chr13&9877229,chr1&239894312
174858at7742,chr8&27318216,chr8&28406286,chr12&47638604,chr2&85647894,chr1&175601424,chr1&241497828
172079at7742,chr8&27356155,chr8&28446167,chr13&42273048,chr7&7165179,chr1&175632220,chr1&241532325
46728at7742,chr8&28904077,chr8&30084294,chr13&2861265,chr3&31002102,chr17&46202921,chr6&43523868
103919at7742,chr8&29395504,chr8&30554990,,chr3&9563240,chr17&88538060,chr2&48440954
25839at7742,chr8&29693330,chr8&30856781,chr13&48360950,chr3&9383316,chr17&87975035,chr2&47783234
59584at7742,chr8&29965646,chr8&31145845,chr12&24906309,chr3&9267980,chr17&87672596,chr2&47403192
199410at7742,chr8&30110692,,chr5&9241083,chrZ&66757691,chr4&58048401,chr9&110386204
254818at7742,chr8&30602299,chr8&31813167,chr13&10970755,chr3&25309437,chr17&84626569,chr2&43774139
133255at7742,chr8&30629960,chr8&31848736,chr13&10945512,chr3&25324309,chr17&84658488,chr2&43813116
145949at7742,chr8&30657946,chr8&31880636,chr13&10923961,chr3&25347469,chr17&84683232,chr2&43839054
52093at7742,chr8&30724776,chr8&31937435,chr13&10799474,chr3&25371305,chr17&84705416,chr2&43888600
138885at7742,chr8&31277478,chr8&32458888,chr13&10650667,chr3&25588981,chr17&85028432,chr2&44275536
239108at7742,chr8&31309107,chr8&32511120,chr13&10621439,chr3&25604047,chr17&85064644,chr2&44321356
298740at7742,chr8&31539271,chr8&32738961,,chr3&25755912,chr17&85373313,chr2&44684621
383748at7742,chr8&33409451,chr8&34676194,chr12&25098448,chr3&26849032,chr17&86984875,chr5&178922064
415972at7742,chr8&33482189,chr8&34748790,chr12&25094986,chr3&26873762,chr17&87025660,chr2&46617283
32983at7742,chr8&33991237,chr8&35170487,chr13&8893474,chr3&25165288,chr17&84372770,chr2&43517260
279816at7742,chr8&35570327,chr8&36817812,chr13&8945431,chr3&24224065,chr17&83831643,chr2&42767437
138116at7742,chr8&37184211,chr8&38544258,chr12&34876768,chr3&23175208,chr17&46801048,chr6&42813349
396303at7742,chr8&37266778,chr8&38627791,chr12&34891628,chr3&23161996,chr17&46890711,chr6&42745033
371106at7742,chr8&37655022,chr8&39043190,chr4&325185,chr3&22956997,chr17&65438125,chr6&42208289
106009at7742,chr8&37666040,chr8&39079334,chr13&31925647,chr3&22937903,chr1&193107543,chr1&209828064
256936at7742,chr8&37941446,chr8&39371918,chr17&25773169,chr3&22715110,chr1&192679205,chr1&210348976
126566at7742,chr8&38524258,chr8&40412554,chr20&26048902,chr3&51943968,chr17&6044114,chr6&158111366
133604at7742,chr8&38553917,chr8&40454456,chr4&5785976,chr3&77927339,chr9&86555314,chr6&83169234
6126at7742,chr8&38575350,chr8&40475658,chr16&33062856,chr3&77938949,chr9&86485466,chr6&83096978
408515at7742,chr8&38841937,chr8&40749773,,chr3&76597653,chr4&34892292,chr6&87085756
301608at7742,chr8&40143953,chr8&42074076,chr20&30579018,chr3&42599115,chr17&8165597,chr6&166999413
16405at7742,chr8&41215610,chr8&43165544,chr13&35788618,chr3&45356261,chr17&12228100,chr6&161022846
287179at7742,chr8&42975268,chr8&44990604,chr22&25034991,chr3&15472748,chr2&144527864,chr20&18467507
149377at7742,chr8&43001807,chr8&45010987,chr22&25046550,chr3&15498919,chr2&144474924,chr20&18384399
99014at7742,chr8&43055052,chr8&45064147,chr22&25066940,chr3&15523751,chr2&144373597,chr20&18142661
272582at7742,chr8&43127657,chr8&45123245,chr13&33655597,chr3&15562074,chr2&144271980,chr20&17969860
28532at7742,chr8&43960685,chr8&46030650,chr13&8320878,chr3&16642090,chr17&80230542,chr2&38811424
420868at7742,chr8&44015685,chr8&46084296,chr11&45469959,chr3&16637098,,chr2&38778991
255497at7742,chr8&44067595,chr8&46139911,chr13&8297687,chr3&16619859,chr17&80127716,chr2&38666162
357435at7742,chr8&44411956,chr8&46471054,chr13&7164445,chr3&16497546,chr2&150909719,chr20&25407821
353522at7742,chr8&48578652,chr8&50779472,chr17&12053802,chr3&34033598,chr12&48555304,chr1&246528596
270024at7742,chr8&49156495,chr1&175681315,chr17&11728934,chr3&34319985,chr6&71215751,chr2&88067865
386595at7742,chr8&49659096,chr8&51938766,chr17&11498696,chr3&34734844,chr13&3803754,chr10&5525086
345592at7742,chr8&50021933,chr8&52289733,chr20&3997684,chr3&40666313,chr8&124722184,chr1&230979106
89615at7742,chr8&50033111,chr8&52314366,chr20&3954993,chr3&40630077,chr8&124672083,chr1&230906905
324312at7742,chr8&50087122,chr8&52355314,chr20&3916430,chr3&40593893,chr8&124637908,chr1&230825336
28386at7742,chr8&50216815,chr8&52454308,chr13&39277178,chr3&38524569,chr8&126426972,chr1&234391577
345950at7742,chr8&51011710,chr8&53713016,chr13&1142843,chr3&40804718,chr17&15476020,chr6&170535220
113847at7742,chr8&51868797,chr8&54318961,chr13&6089009,chr3&40857322,chr17&15401762,chr6&170298233
214728at7742,chr8&52413955,chr8&54907747,chr13&5978827,chr3&41221701,chr17&14945099,chr6&169704003
132224at7742,chr8&52480613,chr8&54979213,chr13&35528949,chr3&41241687,chr17&14871275,chr6&169612989
100952at7742,chr8&53479265,,chr20&49889697,chr3&106029633,chr14&64975139,chr8&28768146
225564at7742,chr8&53923110,chr8&56456952,chr13&6189203,chr3&104403222,chr5&31203081,chr2&27381599
7000at7742,chr8&54115293,chr8&56732158,chr13&2442841,chr3&54492908,chr10&18589581,chr6&138189079
92625at7742,chr8&54547859,,chr20&39223251,chr3&54198533,chr10&18081022,chr6&138905064
430459at7742,chr8&54626513,chr8&57247737,chr20&36806513,chr3&54177017,,chr6&139034161
179036at7742,chr8&54653184,chr8&57285293,chr20&36821103,chr3&54130235,chr10&17902213,chr6&139159951
323567at7742,chr8&55761100,chr8&58492426,chr20&37300812,chr3&53103247,chr10&14655700,chr6&142147288
359738at7742,chr8&56817479,chr8&59669413,chr20&37740968,chr3&52558977,chr10&13553266,chr6&143428463
245662at7742,chr8&56845066,chr8&59701680,chr20&37743382,chr3&52541348,chr10&13524885,chr6&143451043
319486at7742,chr8&58964670,chr8&61962382,chr1&53866241,chr3&52393376,chr10&13178886,chr6&143843478
312837at7742,chr8&58997038,chr27&7090655,chr13&23917174,,chr10&13210015,chr6&143731663
394910at7742,chr8&59668885,chr8&63517194,chr20&19562780,chr1&385534,chr9&109835325,chr3&48294637
304804at7742,chr8&60878317,chr8&65560478,chr23&39775173,chr3&48530482,chr10&3540296,chr6&150369032
311450at7742,chr8&60892544,chr8&65582738,chr20&1278731,chr3&48356873,chr10&7590052,chr6&149820549
18946at7742,chr8&61271102,,chr20&31912701,chr3&46999491,chr10&10358950,chr6&146627580
196409at7742,chr8&62773575,chr8&67515412,chr17&7795716,chr3&48976762,chr19&12905335,chr6&151405235
196416at7742,chr8&62840858,chr8&67581564,chr20&26387582,chr3&48996750,chr10&4432671,chr6&151452546
223348at7742,chr8&62892920,chr8&67634113,chr17&7811711,chr3&49025366,chr10&4526778,chr6&151573417
326776at7742,chr8&63639094,chr8&68371262,chr13&7044230,chr3&42628784,chr17&6978998,chr6&166929588
315746at7742,chr8&63655460,chr8&68389761,chr15&1750097,chr19&281726,chr5&135053370,chr7&73683626
91440at7742,chr8&63726914,chr8&68469305,chr13&24218196,chr3&40180262,chr8&124021499,chr1&229627634
131898at7742,chr8&63745829,chr8&68488452,chr1&53911932,chr3&40163446,chr8&123997309,chr1&229594297
375593at7742,chr8&63773637,chr8&68516712,chr6&6802582,chr3&15459147,chr2&144600049,chr20&18588073
129979at7742,chr8&64471913,chr8&69273408,,chr3&3921745,,chr20&20036195
35830at7742,chr8&64499644,chr8&69301433,,chr3&3830932,chr2&145939849,chr20&20145224
200053at7742,chr8&65285493,,chr17&42003782,chr3&3599146,,chr20&21126116
57179at7742,chr8&65376370,chr8&70336999,chr20&48824145,chr3&3547272,chr2&147013122,chr20&21303399
143678at7742,chr8&67209240,chr8&72301847,chr20&45669197,chr3&16861604,chr2&132530553,chr20&5547661
221061at7742,chr8&67373477,chr8&72481959,chr20&45754441,chr3&17002320,chr2&132805421,chr20&5938535
73684at7742,chr8&67398076,chr8&72500314,chr17&4321252,chr3&17013574,,chr20&5952016
284666at7742,chr8&67434394,chr8&72528024,chr17&4369017,chr3&17027480,chr2&132846817,chr20&6006247
320379at7742,chr8&69858230,chr8&75011810,KN150051.1&1,chr3&14046446,chr2&136058313,chr20&9514853
131719at7742,chr8&70268061,chr8&75433884,chr13&35474238,chr3&13720062,chr2&136874266,chr20&10405247
158068at7742,chr8&71748792,chr8&76974139,chr1&51203124,chr3&4524307,chr2&140120612,chr20&13751507
253322at7742,chr8&71799459,chr8&77012685,chr1&51221419,chr3&12687939,chr2&140170712,chr20&13785069
112051at7742,chr8&72022298,chr8&77252435,chr13&33813066,chr3&4684844,chr2&140659757,chr20&14325557
264124at7742,chr8&73174118,chr8&78547694,chr13&24380233,chr3&40787236,chr17&15521635,chr6&170577559
61069at7742,chr8&73195120,chr8&78562216,chr1&53919254,chr3&40097108,chr8&123899374,chr1&229441904
163878at7742,chr8&73281660,chr8&78645557,chr1&53701915,chr3&15438105,chr11&22990754,chr2&61868692
74593at7742,chr8&73721548,NW_022630144.1&29362,chr17&24167339,chr3&9858660,,
109054at7742,chr8&73961857,chr8&79302157,chr17&24331058,chr3&10002801,chr11&21677063,chr2&63362853
59663at7742,chr8&74130704,chr8&79478704,chr1&55010742,chr3&10188732,chr11&21263219,chr2&63893430
368834at7742,chr8&74705924,chr8&80130364,chr13&24412724,chr3&10567979,chr11&20230428,chr2&65056478
354526at7742,chr8&75739949,chr8&81595186,chr13&1125353,chr3&11852224,chr11&17203934,chr2&68157935
238049at7742,chr8&75890767,chr8&81754405,chr13&1061245,chr3&11941458,chr11&16975810,chr2&68365352
342319at7742,chr8&75934631,chr8&81807713,chr1&51610850,chr3&11969815,chr6&87629994,chr2&68467732
227556at7742,chr8&76195764,,chr13&985442,chr3&12088906,chr2&143826666,chr20&17494074
187969at7742,chr9&310726,,chr3&56874441,chr5&50083605,chr12&111271122,chr14&102922689
23531at7742,chr9&1505106,,chr17&29283836,chr5&49787255,chr12&110896156,chr14&102376722
371207at7742,chr9&1537943,chr9&2650610,chr17&31622076,chr5&49785279,chr12&110873927,chr14&102348557
169313at7742,chr9&2576391,chr9&3537246,,chr5&48761849,chr12&108861265,chr14&100334875
291147at7742,chr9&2612234,chr9&3563352,,chr5&48792102,chr12&108962308,chr14&100464078
92591at7742,chr9&3724438,chr9&4686285,,chr5&57823583,chr12&69312003,chr14&49784636
170437at7742,chr9&3896574,chr9&4852282,,chr5&57760772,chr12&69201864,chr14&49643652
250138at7742,chr9&3965865,chr9&4926033,chr17&124514,chr5&57739125,chr12&69168856,chr14&49599021
273271at7742,chr9&4193292,chr9&5163604,chr13&36787841,chr5&58042908,chr12&69966140,chr14&50635183
363461at7742,chr9&4529214,chr9&5501483,chr13&36680538,chr5&57934592,chr12&69737955,chr14&50311843
203861at7742,chr9&4541042,chr9&5512717,chr13&36666968,chr5&57920641,chr12&69692301,chr14&50251862
400935at7742,chr9&4697505,chr9&5674298,chr17&45639347,chr5&57863828,chr12&69579876,chr14&50102706
27308at7742,chr9&4975270,chr9&5963914,KN150326.1&5109,chr5&29687623,chr2&118388709,chr15&39934196
164340at7742,chr9&5231747,chr9&6163131,chr17&31205283,chr5&1137246,chr2&119034926,chr15&40569440
239731at7742,chr9&5334437,chr9&6254654,chr17&53324121,chr5&24741214,chr2&119510698,chr15&41183931
407088at7742,chr9&5757911,,chr17&31221542,chr5&1127278,chr2&119019026,chr15&40553971
373013at7742,chr9&6361306,chr9&7258805,chr13&33256929,chr5&24793163,chr2&119610319,chr15&41309754
232849at7742,chr9&6379733,chr9&7274854,chr13&33252197,chr5&24796317,chr2&119618803,chr15&41339216
300333at7742,chr9&6403503,chr9&7299249,chr13&33248201,chr5&24811442,chr2&119655643,chr15&41387444
290906at7742,chr9&6597760,chr9&7503874,chr20&28423214,chr5&26683503,chr12&83525209,chr14&72939749
250963at7742,chr9&7311521,chr9&8275817,chr17&48174381,chr5&28194527,chr12&80692879,chr14&69484966
376893at7742,chr9&9014151,chr9&10237824,chr20&28402046,chr5&29068716,chr12&79082404,chr14&67590080
36274at7742,chr9&9035297,chr9&10260212,chr17&37942702,chr5&29014538,chr12&79035894,chr14&67533174
75881at7742,chr9&10302666,chr9&11486325,chr25&13731744,chr11&510445,chr8&95056009,chr16&57697950
430734at7742,chr9&10867093,chr9&12098209,chr17&1064088,chr5&1225181,chr2&119167838,chr15&40764181
321295at7742,chr9&10999502,chr9&12216220,chr17&2108984,chr5&24447970,chr2&119209130,chr15&40807815
59009at7742,chr9&11943531,chr9&13332473,chr17&50075170,chr5&25806302,chr2&120318034,chr15&42160754
194852at7742,chr9&12143107,chr9&13525932,chr13&33211463,chr5&24817388,chr2&119685782,chr15&41438948
339893at7742,chr9&12364449,chr9&13705322,chr17&12739607,chr5&25957610,chr2&120605217,chr15&42544083
388430at7742,chr9&12371598,chr9&13713145,chr17&31606860,chr5&25961559,chr2&120609453,chr15&42548873
46227at7742,chr9&12384300,chr9&13726595,chr20&28335468,chr5&24519488,chr2&119289040,chr15&40894769
42353at7742,chr9&12954278,,chr17&38447478,chr5&26065791,chr2&120718802,chr15&42723476
107391at7742,chr9&13411361,chr9&14778774,chr17&37253847,chr5&26271724,chr2&120977308,chr15&43133863
26210at7742,chr9&14060623,chr9&15428648,chr17&31518942,chr5&25078510,chr2&119764295,chr15&41517542
176119at7742,chr9&14881534,chr9&16303878,chr17&51797701,chr5&28323830,chr12&80475769,chr14&69209471
330757at7742,chr9&15762218,chr9&17167327,chr17&48221570,chr5&28176477,chr12&80757378,chr14&69571499
388724at7742,chr9&19028124,chr9&20495505,chr13&36135464,chr5&27647930,chr12&81573830,chr14&70579892
366715at7742,chr9&23337450,chr9&24914319,chr20&51089862,chr5&29180700,chr12&78843469,chr14&67338621
235319at7742,chr9&23377970,chr9&24955386,chr13&33125387,chr5&29157869,chr12&78889180,chr14&67387329
7732at7742,chr9&23506804,chr9&25031586,chr13&33067656,chr5&29110081,chr12&79233966,chr14&67748436
356826at7742,chr9&23555863,chr9&25147644,chr13&33041398,chr5&29092115,chr12&79156475,chr4&183466334
207648at7742,chr9&23636778,chr9&25231053,chr20&28960390,chr5&29738800,chr2&118279229,chr15&39801132
91624at7742,chr9&25689742,chr9&27411425,,chr5&30872603,chr2&117282542,chr15&38490554
360502at7742,chr9&26606222,chr9&28408520,chr17&52981996,,,
